Date,Month,Day,Day_of_week,Hour,DAM_Price,DAM_Vol_Sale,DAM_Vol_Buy
11 - 20,11,20,4,3,5600.0,2856.3,2856.3
11 - 20,11,20,4,4,5600.0,2874.6,2874.6
11 - 20,11,20,4,5,5600.0,2880.1,2880.1
11 - 20,11,20,4,6,5600.0,2817.3,2817.3
11 - 20,11,20,4,7,5600.0,2808.2,2808.2
11 - 20,11,20,4,8,6900.0,3069.9,3069.9
11 - 20,11,20,4,9,6900.0,3083.6,3083.6
11 - 20,11,20,4,10,6900.0,3189.4,3189.4
11 - 20,11,20,4,11,6900.0,3147.3,3147.3
11 - 20,11,20,4,12,5600.0,3035.5,3035.5
11 - 20,11,20,4,13,5600.0,3199.7,3199.7
11 - 20,11,20,4,14,5600.0,3123.1,3123.1
11 - 20,11,20,4,15,5600.0,2989.7,2989.7
11 - 20,11,20,4,16,5600.0,2953.2,2953.2
11 - 20,11,20,4,17,5600.0,3104.2,3104.2
11 - 20,11,20,4,18,15000.0,3703.0,3703.0
11 - 20,11,20,4,19,15000.0,3751.0,3751.0
11 - 20,11,20,4,20,15000.0,3807.7,3807.7
11 - 20,11,20,4,21,15000.0,3753.0,3753.0
11 - 20,11,20,4,22,15000.0,3541.8,3541.8
11 - 20,11,20,4,23,15000.0,3295.5,3295.5
11 - 20,11,20,4,24,6900.0,2864.4,2864.4
11 - 21,11,21,5,1,5600.0,2996.2,2996.2
11 - 21,11,21,5,2,4967.0,2818.1,2818.1
11 - 21,11,21,5,3,4297.0,2640.4,2640.4
11 - 21,11,21,5,4,3200.0,2472.8,2472.8
11 - 21,11,21,5,5,3800.0,2544.0,2544.0
11 - 21,11,21,5,6,4550.0,2758.4,2758.4
11 - 21,11,21,5,7,5600.0,3104.8,3104.8
11 - 21,11,21,5,8,6900.0,3575.7,3575.7
11 - 21,11,21,5,9,6900.0,3467.5,3467.5
11 - 21,11,21,5,10,6900.0,3528.3,3528.3
11 - 21,11,21,5,11,6900.0,3545.4,3545.4
11 - 21,11,21,5,12,5600.0,3443.4,3443.4
11 - 21,11,21,5,13,5600.0,3650.3,3650.3
11 - 21,11,21,5,14,5600.0,3529.7,3529.7
11 - 21,11,21,5,15,5600.0,3338.6,3338.6
11 - 21,11,21,5,16,5600.0,3229.3,3229.3
11 - 21,11,21,5,17,5600.0,3447.5,3447.5
11 - 21,11,21,5,18,14000.0,3990.1,3990.1
11 - 21,11,21,5,19,14000.0,4021.2,4021.2
11 - 21,11,21,5,20,14154.0,4037.2,4037.2
11 - 21,11,21,5,21,13145.0,3980.2,3980.2
11 - 21,11,21,5,22,14898.68,3853.9,3853.9
11 - 21,11,21,5,23,14899.51,3549.8,3549.8
11 - 21,11,21,5,24,5850.0,3076.3,3076.3
11 - 22,11,22,6,1,5589.37,2992.2,2992.2
11 - 22,11,22,6,2,4777.0,2650.5,2650.5
11 - 22,11,22,6,3,4100.0,2592.2,2592.2
11 - 22,11,22,6,4,3000.0,2574.2,2574.2
11 - 22,11,22,6,5,4100.0,2593.0,2593.0
11 - 22,11,22,6,6,4000.0,2649.5,2649.5
11 - 22,11,22,6,7,4201.0,2822.8,2822.8
11 - 22,11,22,6,8,4297.0,2962.5,2962.5
11 - 22,11,22,6,9,6400.0,3581.7,3581.7
11 - 22,11,22,6,10,6876.82,3903.9,3903.9
11 - 22,11,22,6,11,6875.04,3994.8,3994.8
11 - 22,11,22,6,12,5539.35,3982.5,3982.5
11 - 22,11,22,6,13,5600.0,4169.5,4169.5
11 - 22,11,22,6,14,5600.0,4041.6,4041.6
11 - 22,11,22,6,15,5600.0,3694.3,3694.3
11 - 22,11,22,6,16,5600.0,3390.6,3390.6
11 - 22,11,22,6,17,5600.0,3426.3,3426.3
11 - 22,11,22,6,18,14000.0,4072.6,4072.6
11 - 22,11,22,6,19,14893.57,4123.0,4123.0
11 - 22,11,22,6,20,13000.0,4002.2,4002.2
11 - 22,11,22,6,21,14000.0,4114.1,4114.1
11 - 22,11,22,6,22,13000.0,3763.9,3763.9
11 - 22,11,22,6,23,9000.0,3471.6,3471.6
11 - 22,11,22,6,24,5814.0,3196.7,3196.7
11 - 23,11,23,7,1,4297.0,3126.6,3126.6
11 - 23,11,23,7,2,4777.0,2910.3,2910.3
11 - 23,11,23,7,3,1555.0,2678.8,2678.8
11 - 23,11,23,7,4,501.0,2577.0,2577.0
11 - 23,11,23,7,5,1000.0,2650.1,2650.1
11 - 23,11,23,7,6,1000.0,2755.1,2755.1
11 - 23,11,23,7,7,500.0,2833.7,2833.7
11 - 23,11,23,7,8,3000.0,3085.6,3085.6
11 - 23,11,23,7,9,4541.0,3476.8,3476.8
11 - 23,11,23,7,10,6875.41,3902.7,3902.7
11 - 23,11,23,7,11,6880.0,3893.6,3893.6
11 - 23,11,23,7,12,5600.0,3874.3,3874.3
11 - 23,11,23,7,13,5600.0,3986.9,3986.9
11 - 23,11,23,7,14,5600.0,3886.8,3886.8
11 - 23,11,23,7,15,5600.0,3888.6,3888.6
11 - 23,11,23,7,16,5600.0,3696.4,3696.4
11 - 23,11,23,7,17,5600.0,3821.9,3821.9
11 - 23,11,23,7,18,8960.0,4002.9,4002.9
11 - 23,11,23,7,19,11981.0,4186.9,4186.9
11 - 23,11,23,7,20,11000.0,4118.9,4118.9
11 - 23,11,23,7,21,11000.0,4142.2,4142.2
11 - 23,11,23,7,22,12000.0,3948.0,3948.0
11 - 23,11,23,7,23,10000.0,3723.1,3723.1
11 - 23,11,23,7,24,5850.0,3552.5,3552.5
11 - 24,11,24,1,1,2147.0,3069.0,3069.0
11 - 24,11,24,1,2,1814.0,2844.7,2844.7
11 - 24,11,24,1,3,501.0,2705.6,2705.6
11 - 24,11,24,1,4,100.0,2571.5,2571.5
11 - 24,11,24,1,5,100.0,2663.2,2663.2
11 - 24,11,24,1,6,1000.0,2868.6,2868.6
11 - 24,11,24,1,7,3000.0,3149.9,3149.9
11 - 24,11,24,1,8,6900.0,3762.0,3762.0
11 - 24,11,24,1,9,6900.0,3953.3,3953.3
11 - 24,11,24,1,10,6900.0,4289.6,4289.6
11 - 24,11,24,1,11,6900.0,4539.6,4539.6
11 - 24,11,24,1,12,5487.2,4474.4,4474.4
11 - 24,11,24,1,13,4777.0,4397.5,4397.5
11 - 24,11,24,1,14,5489.66,4328.5,4328.5
11 - 24,11,24,1,15,5600.0,4194.5,4194.5
11 - 24,11,24,1,16,5600.0,3818.7,3818.7
11 - 24,11,24,1,17,5600.0,3916.5,3916.5
11 - 24,11,24,1,18,13000.0,4278.7,4278.7
11 - 24,11,24,1,19,12522.0,4321.5,4321.5
11 - 24,11,24,1,20,13765.0,4413.6,4413.6
11 - 24,11,24,1,21,12000.0,4308.0,4308.0
11 - 24,11,24,1,22,13000.0,4107.5,4107.5
11 - 24,11,24,1,23,9000.0,3725.3,3725.3
11 - 24,11,24,1,24,5000.0,3521.5,3521.5
11 - 25,11,25,2,1,3000.0,3387.6,3387.6
11 - 25,11,25,2,2,1000.0,3096.3,3096.3
11 - 25,11,25,2,3,999.99,2931.4,2931.4
11 - 25,11,25,2,4,100.0,2658.1,2658.1
11 - 25,11,25,2,5,465.0,2861.1,2861.1
11 - 25,11,25,2,6,2517.0,3133.6,3133.6
11 - 25,11,25,2,7,4297.0,3384.9,3384.9
11 - 25,11,25,2,8,6800.0,3792.4,3792.4
11 - 25,11,25,2,9,6900.0,4397.1,4397.1
11 - 25,11,25,2,10,6877.06,4625.0,4625.0
11 - 25,11,25,2,11,5920.0,4580.1,4580.1
11 - 25,11,25,2,12,4150.0,4624.1,4624.1
11 - 25,11,25,2,13,4150.0,4547.3,4547.3
11 - 25,11,25,2,14,5120.0,4537.5,4537.5
11 - 25,11,25,2,15,5600.0,4378.8,4378.8
11 - 25,11,25,2,16,5600.0,4045.1,4045.1
11 - 25,11,25,2,17,5600.0,4118.2,4118.2
11 - 25,11,25,2,18,12000.0,4568.1,4568.1
11 - 25,11,25,2,19,14000.0,4772.2,4772.2
11 - 25,11,25,2,20,11800.0,4587.6,4587.6
11 - 25,11,25,2,21,11100.0,4569.8,4569.8
11 - 25,11,25,2,22,10000.0,4277.0,4277.0
11 - 25,11,25,2,23,7000.0,3879.8,3879.8
11 - 25,11,25,2,24,4900.0,3577.2,3577.2
11 - 26,11,26,3,1,4297.0,3498.2,3498.2
11 - 26,11,26,3,2,2500.0,3213.4,3213.4
11 - 26,11,26,3,3,100.0,2755.6,2755.6
11 - 26,11,26,3,4,72.0,2649.3,2649.3
11 - 26,11,26,3,5,80.0,2663.3,2663.3
11 - 26,11,26,3,6,2554.0,3279.1,3279.1
11 - 26,11,26,3,7,4297.0,3422.1,3422.1
11 - 26,11,26,3,8,6891.33,3857.0,3857.0
11 - 26,11,26,3,9,6900.0,4378.4,4378.4
11 - 26,11,26,3,10,6900.0,4527.7,4527.7
11 - 26,11,26,3,11,6900.0,4422.4,4422.4
11 - 26,11,26,3,12,5600.0,4419.9,4419.9
11 - 26,11,26,3,13,5600.0,4417.0,4417.0
11 - 26,11,26,3,14,5600.0,4282.1,4282.1
11 - 26,11,26,3,15,5600.0,4160.3,4160.3
11 - 26,11,26,3,16,5600.0,4094.5,4094.5
11 - 26,11,26,3,17,5600.0,4313.1,4313.1
11 - 26,11,26,3,18,14380.0,4683.9,4683.9
11 - 26,11,26,3,19,13000.0,4735.5,4735.5
11 - 26,11,26,3,20,10000.0,4455.0,4455.0
11 - 26,11,26,3,21,12000.0,4696.1,4696.1
11 - 26,11,26,3,22,10080.0,4413.0,4413.0
11 - 26,11,26,3,23,8000.0,4146.9,4146.9
11 - 26,11,26,3,24,4297.0,3591.2,3591.2
11 - 27,11,27,4,1,4777.0,3439.6,3439.6
11 - 27,11,27,4,2,2025.0,2877.7,2877.7
11 - 27,11,27,4,3,465.0,2491.8,2491.8
11 - 27,11,27,4,4,125.0,2432.7,2432.7
11 - 27,11,27,4,5,275.0,2438.5,2438.5
11 - 27,11,27,4,6,520.0,2647.6,2647.6
11 - 27,11,27,4,7,4297.0,3351.5,3351.5
11 - 27,11,27,4,8,5000.0,3622.7,3622.7
11 - 27,11,27,4,9,6879.44,4295.0,4295.0
11 - 27,11,27,4,10,6900.0,4538.8,4538.8
11 - 27,11,27,4,11,6900.0,4443.1,4443.1
11 - 27,11,27,4,12,5600.0,4389.7,4389.7
11 - 27,11,27,4,13,5600.0,4430.7,4430.7
11 - 27,11,27,4,14,5600.0,4345.4,4345.4
11 - 27,11,27,4,15,5600.0,4174.8,4174.8
11 - 27,11,27,4,16,5600.0,4297.7,4297.7
11 - 27,11,27,4,17,5600.0,4536.4,4536.4
11 - 27,11,27,4,18,11800.0,4836.1,4836.1
11 - 27,11,27,4,19,12270.0,4906.8,4906.8
11 - 27,11,27,4,20,12000.0,4892.9,4892.9
11 - 27,11,27,4,21,14899.78,4940.1,4940.1
11 - 27,11,27,4,22,14904.77,4595.4,4595.4
11 - 27,11,27,4,23,7500.0,3948.7,3948.7
11 - 27,11,27,4,24,6400.0,3742.8,3742.8
11 - 28,11,28,5,1,5120.0,3254.5,3254.5
11 - 28,11,28,5,2,4777.0,3024.2,3024.2
11 - 28,11,28,5,3,2628.0,2910.5,2910.5
11 - 28,11,28,5,4,1550.0,2830.4,2830.4
11 - 28,11,28,5,5,1962.0,2844.1,2844.1
11 - 28,11,28,5,6,4200.0,2970.2,2970.2
11 - 28,11,28,5,7,5120.0,3294.5,3294.5
11 - 28,11,28,5,8,6250.0,3585.2,3585.2
11 - 28,11,28,5,9,6900.0,4305.5,4305.5
11 - 28,11,28,5,10,6900.0,4528.9,4528.9
11 - 28,11,28,5,11,6880.62,4599.4,4599.4
11 - 28,11,28,5,12,5600.0,4420.3,4420.3
11 - 28,11,28,5,13,5600.0,4513.7,4513.7
11 - 28,11,28,5,14,5600.0,4411.4,4411.4
11 - 28,11,28,5,15,5600.0,4351.0,4351.0
11 - 28,11,28,5,16,5600.0,4478.7,4478.7
11 - 28,11,28,5,17,5600.0,4690.0,4690.0
11 - 28,11,28,5,18,13000.0,4784.0,4784.0
11 - 28,11,28,5,19,13000.0,4782.5,4782.5
11 - 28,11,28,5,20,14745.0,4769.9,4769.9
11 - 28,11,28,5,21,14894.54,4752.6,4752.6
11 - 28,11,28,5,22,14897.58,4447.1,4447.1
11 - 28,11,28,5,23,10000.0,4042.7,4042.7
11 - 28,11,28,5,24,5850.0,3663.7,3663.7
11 - 29,11,29,6,1,4777.0,3208.8,3208.8
11 - 29,11,29,6,2,4777.0,3049.0,3049.0
11 - 29,11,29,6,3,3000.0,2938.5,2938.5
11 - 29,11,29,6,4,1962.0,2874.3,2874.3
11 - 29,11,29,6,5,2010.99,2871.8,2871.8
11 - 29,11,29,6,6,2554.0,2935.7,2935.7
11 - 29,11,29,6,7,4200.0,2874.1,2874.1
11 - 29,11,29,6,8,4297.0,2987.1,2987.1
11 - 29,11,29,6,9,5856.0,3690.8,3690.8
11 - 29,11,29,6,10,6840.85,4281.0,4281.0
11 - 29,11,29,6,11,6876.58,4656.1,4656.1
11 - 29,11,29,6,12,5600.0,4400.3,4400.3
11 - 29,11,29,6,13,5600.0,4425.9,4425.9
11 - 29,11,29,6,14,5600.0,4325.3,4325.3
11 - 29,11,29,6,15,5600.0,4199.8,4199.8
11 - 29,11,29,6,16,5600.0,4234.8,4234.8
11 - 29,11,29,6,17,5600.0,4492.1,4492.1
11 - 29,11,29,6,18,11500.0,4656.8,4656.8
11 - 29,11,29,6,19,11500.0,4716.4,4716.4
11 - 29,11,29,6,20,10300.0,4673.8,4673.8
11 - 29,11,29,6,21,13000.0,4572.8,4572.8
11 - 29,11,29,6,22,9500.0,4210.7,4210.7
11 - 29,11,29,6,23,5967.0,3366.0,3366.0
11 - 29,11,29,6,24,4297.0,3165.7,3165.7
11 - 30,11,30,7,1,5587.15,3196.9,3196.9
11 - 30,11,30,7,2,5120.0,2929.2,2929.2
11 - 30,11,30,7,3,2920.0,2695.0,2695.0
11 - 30,11,30,7,4,500.0,2613.6,2613.6
11 - 30,11,30,7,5,711.0,2635.2,2635.2
11 - 30,11,30,7,6,801.0,2625.8,2625.8
11 - 30,11,30,7,7,3000.0,2723.4,2723.4
11 - 30,11,30,7,8,4297.0,2821.2,2821.2
11 - 30,11,30,7,9,5502.67,3380.9,3380.9
11 - 30,11,30,7,10,6000.0,3918.8,3918.8
11 - 30,11,30,7,11,6874.76,4227.1,4227.1
11 - 30,11,30,7,12,5600.0,4230.3,4230.3
11 - 30,11,30,7,13,5600.0,4200.5,4200.5
11 - 30,11,30,7,14,5600.0,4138.0,4138.0
11 - 30,11,30,7,15,5600.0,4116.3,4116.3
11 - 30,11,30,7,16,5600.0,4039.0,4039.0
11 - 30,11,30,7,17,5600.0,4248.3,4248.3
11 - 30,11,30,7,18,14765.0,4368.1,4368.1
11 - 30,11,30,7,19,14903.39,4431.2,4431.2
11 - 30,11,30,7,20,14765.0,4229.3,4229.3
11 - 30,11,30,7,21,14897.82,4273.4,4273.4
11 - 30,11,30,7,22,14898.76,4175.1,4175.1
11 - 30,11,30,7,23,7500.0,3367.1,3367.1
11 - 30,11,30,7,24,5905.0,3298.2,3298.2
12 - 1,12,1,1,1,5499.0,4020.9,4020.9
12 - 1,12,1,1,2,3050.0,3584.4,3584.4
12 - 1,12,1,1,3,1700.0,3438.1,3438.1
12 - 1,12,1,1,4,500.0,3368.3,3368.3
12 - 1,12,1,1,5,1000.0,3437.5,3437.5
12 - 1,12,1,1,6,4297.0,3603.6,3603.6
12 - 1,12,1,1,7,5567.0,3995.3,3995.3
12 - 1,12,1,1,8,6900.0,4273.0,4273.0
12 - 1,12,1,1,9,6900.0,4087.8,4087.8
12 - 1,12,1,1,10,6900.0,4110.0,4110.0
12 - 1,12,1,1,11,6900.0,4124.4,4124.4
12 - 1,12,1,1,12,5600.0,3820.0,3820.0
12 - 1,12,1,1,13,5600.0,3858.4,3858.4
12 - 1,12,1,1,14,5600.0,3871.2,3871.2
12 - 1,12,1,1,15,5600.0,3912.3,3912.3
12 - 1,12,1,1,16,5600.0,4070.8,4070.8
12 - 1,12,1,1,17,5600.0,4228.0,4228.0
12 - 1,12,1,1,18,14156.0,4686.1,4686.1
12 - 1,12,1,1,19,14420.0,4585.8,4585.8
12 - 1,12,1,1,20,14000.0,4554.9,4554.9
12 - 1,12,1,1,21,14785.0,4577.2,4577.2
12 - 1,12,1,1,22,14785.0,4514.3,4514.3
12 - 1,12,1,1,23,9000.0,4247.6,4247.6
12 - 1,12,1,1,24,6900.0,4295.0,4295.0
12 - 2,12,2,2,1,5120.0,4047.3,4047.3
12 - 2,12,2,2,2,3163.0,3715.9,3715.9
12 - 2,12,2,2,3,2500.0,3620.6,3620.6
12 - 2,12,2,2,4,1000.0,3538.3,3538.3
12 - 2,12,2,2,5,1000.0,3587.6,3587.6
12 - 2,12,2,2,6,3999.0,3667.5,3667.5
12 - 2,12,2,2,7,4297.0,3866.1,3866.1
12 - 2,12,2,2,8,6900.0,4586.8,4586.8
12 - 2,12,2,2,9,6900.0,4994.9,4994.9
12 - 2,12,2,2,10,6900.0,5170.4,5170.4
12 - 2,12,2,2,11,6900.0,5206.2,5206.2
12 - 2,12,2,2,12,5600.0,4814.3,4814.3
12 - 2,12,2,2,13,5600.0,4828.9,4828.9
12 - 2,12,2,2,14,5600.0,4831.2,4831.2
12 - 2,12,2,2,15,5600.0,4905.2,4905.2
12 - 2,12,2,2,16,5600.0,5135.9,5135.9
12 - 2,12,2,2,17,5600.0,5077.1,5077.1
12 - 2,12,2,2,18,11500.0,4520.3,4520.3
12 - 2,12,2,2,19,13000.0,4506.1,4506.1
12 - 2,12,2,2,20,10300.0,4411.5,4411.5
12 - 2,12,2,2,21,14156.0,4461.2,4461.2
12 - 2,12,2,2,22,12637.0,4314.8,4314.8
12 - 2,12,2,2,23,7944.0,4081.1,4081.1
12 - 2,12,2,2,24,6900.0,4567.2,4567.2
12 - 3,12,3,3,1,5150.0,3827.2,3827.2
12 - 3,12,3,3,2,2500.0,3457.5,3457.5
12 - 3,12,3,3,3,2500.0,3414.8,3414.8
12 - 3,12,3,3,4,1777.0,3349.0,3349.0
12 - 3,12,3,3,5,2000.0,3355.6,3355.6
12 - 3,12,3,3,6,2999.0,3405.1,3405.1
12 - 3,12,3,3,7,3499.0,3543.0,3543.0
12 - 3,12,3,3,8,6900.0,4222.1,4222.1
12 - 3,12,3,3,9,6900.0,5085.0,5085.0
12 - 3,12,3,3,10,6900.0,5125.7,5125.7
12 - 3,12,3,3,11,6900.0,5145.9,5145.9
12 - 3,12,3,3,12,5600.0,4725.1,4725.1
12 - 3,12,3,3,13,5600.0,4692.2,4692.2
12 - 3,12,3,3,14,5600.0,4618.2,4618.2
12 - 3,12,3,3,15,5600.0,4695.1,4695.1
12 - 3,12,3,3,16,5600.0,4923.5,4923.5
12 - 3,12,3,3,17,5600.0,5253.8,5253.8
12 - 3,12,3,3,18,10300.0,4144.2,4144.2
12 - 3,12,3,3,19,11500.0,4117.1,4117.1
12 - 3,12,3,3,20,10000.0,4170.8,4170.8
12 - 3,12,3,3,21,9500.0,4055.6,4055.6
12 - 3,12,3,3,22,9000.0,4024.3,4024.3
12 - 3,12,3,3,23,6967.0,3784.2,3784.2
12 - 3,12,3,3,24,5600.0,3885.9,3885.9
12 - 4,12,4,4,1,4550.0,3585.7,3585.7
12 - 4,12,4,4,2,1450.0,3179.1,3179.1
12 - 4,12,4,4,3,1000.0,3086.5,3086.5
12 - 4,12,4,4,4,1000.0,3120.3,3120.3
12 - 4,12,4,4,5,1000.0,3094.2,3094.2
12 - 4,12,4,4,6,2470.0,3170.8,3170.8
12 - 4,12,4,4,7,3000.0,3405.2,3405.2
12 - 4,12,4,4,8,6000.0,3974.4,3974.4
12 - 4,12,4,4,9,6900.0,5218.2,5218.2
12 - 4,12,4,4,10,6900.0,5394.4,5394.4
12 - 4,12,4,4,11,6900.0,5448.0,5448.0
12 - 4,12,4,4,12,5600.0,5042.0,5042.0
12 - 4,12,4,4,13,5600.0,5063.0,5063.0
12 - 4,12,4,4,14,5600.0,4994.6,4994.6
12 - 4,12,4,4,15,5600.0,4980.1,4980.1
12 - 4,12,4,4,16,5600.0,5162.4,5162.4
12 - 4,12,4,4,17,5600.0,5385.9,5385.9
12 - 4,12,4,4,18,10000.0,3995.9,3995.9
12 - 4,12,4,4,19,9500.0,3996.2,3996.2
12 - 4,12,4,4,20,9000.0,3957.0,3957.0
12 - 4,12,4,4,21,9500.0,4012.0,4012.0
12 - 4,12,4,4,22,9360.0,3935.9,3935.9
12 - 4,12,4,4,23,7353.0,3614.4,3614.4
12 - 4,12,4,4,24,5550.0,3924.0,3924.0
12 - 5,12,5,5,1,4550.0,3617.5,3617.5
12 - 5,12,5,5,2,1500.0,3236.3,3236.3
12 - 5,12,5,5,3,1000.0,3155.9,3155.9
12 - 5,12,5,5,4,1000.0,3143.6,3143.6
12 - 5,12,5,5,5,1000.0,3196.5,3196.5
12 - 5,12,5,5,6,2554.0,3254.9,3254.9
12 - 5,12,5,5,7,4275.0,3359.2,3359.2
12 - 5,12,5,5,8,6000.0,3959.3,3959.3
12 - 5,12,5,5,9,6900.0,5255.4,5255.4
12 - 5,12,5,5,10,6900.0,5533.7,5533.7
12 - 5,12,5,5,11,6900.0,5608.8,5608.8
12 - 5,12,5,5,12,5600.0,5422.2,5422.2
12 - 5,12,5,5,13,5600.0,5431.8,5431.8
12 - 5,12,5,5,14,5600.0,5294.0,5294.0
12 - 5,12,5,5,15,5600.0,5093.1,5093.1
12 - 5,12,5,5,16,5600.0,5243.5,5243.5
12 - 5,12,5,5,17,5600.0,5477.5,5477.5
12 - 5,12,5,5,18,9000.0,3916.0,3916.0
12 - 5,12,5,5,19,8000.0,3850.9,3850.9
12 - 5,12,5,5,20,8000.0,3825.3,3825.3
12 - 5,12,5,5,21,8000.0,3872.6,3872.6
12 - 5,12,5,5,22,7947.0,3977.5,3977.5
12 - 5,12,5,5,23,6290.0,3576.3,3576.3
12 - 5,12,5,5,24,5200.0,3730.2,3730.2
12 - 6,12,6,6,1,4400.0,3509.5,3509.5
12 - 6,12,6,6,2,3109.0,3429.6,3429.6
12 - 6,12,6,6,3,1777.0,3343.7,3343.7
12 - 6,12,6,6,4,1500.0,3350.9,3350.9
12 - 6,12,6,6,5,1500.0,3366.7,3366.7
12 - 6,12,6,6,6,3220.0,3437.7,3437.7
12 - 6,12,6,6,7,3000.0,3489.4,3489.4
12 - 6,12,6,6,8,4867.0,3630.5,3630.5
12 - 6,12,6,6,9,5890.0,4450.7,4450.7
12 - 6,12,6,6,10,6850.0,5065.2,5065.2
12 - 6,12,6,6,11,6799.0,5240.6,5240.6
12 - 6,12,6,6,12,5499.0,5291.2,5291.2
12 - 6,12,6,6,13,5487.74,5202.0,5202.0
12 - 6,12,6,6,14,5499.0,5185.6,5185.6
12 - 6,12,6,6,15,5600.0,5447.6,5447.6
12 - 6,12,6,6,16,5600.0,5049.4,5049.4
12 - 6,12,6,6,17,5600.0,5020.2,5020.2
12 - 6,12,6,6,18,8000.0,4208.8,4208.8
12 - 6,12,6,6,19,8004.0,4203.6,4203.6
12 - 6,12,6,6,20,8970.0,4193.9,4193.9
12 - 6,12,6,6,21,9874.0,4181.0,4181.0
12 - 6,12,6,6,22,8700.0,4018.2,4018.2
12 - 6,12,6,6,23,6147.0,3693.7,3693.7
12 - 6,12,6,6,24,6367.0,3736.9,3736.9
12 - 7,12,7,7,1,5600.0,2415.4,2415.4
12 - 7,12,7,7,2,5600.0,2694.0,2694.0
12 - 7,12,7,7,3,5600.0,2730.9,2730.9
12 - 7,12,7,7,4,5600.0,2751.1,2751.1
12 - 7,12,7,7,5,5600.0,2755.5,2755.5
12 - 7,12,7,7,6,5600.0,2803.4,2803.4
12 - 7,12,7,7,7,5600.0,2899.9,2899.9
12 - 7,12,7,7,8,6900.0,3261.4,3261.4
12 - 7,12,7,7,9,6900.0,3235.3,3235.3
12 - 7,12,7,7,10,6900.0,3314.0,3314.0
12 - 7,12,7,7,11,6900.0,3333.1,3333.1
12 - 7,12,7,7,12,5600.0,3257.6,3257.6
12 - 7,12,7,7,13,5600.0,3245.9,3245.9
12 - 7,12,7,7,14,5600.0,3114.2,3114.2
12 - 7,12,7,7,15,5600.0,2971.0,2971.0
12 - 7,12,7,7,16,5600.0,2918.5,2918.5
12 - 7,12,7,7,17,5600.0,3037.9,3037.9
12 - 7,12,7,7,18,15000.0,3514.3,3514.3
12 - 7,12,7,7,19,15000.0,3504.8,3504.8
12 - 7,12,7,7,20,15000.0,3450.8,3450.8
12 - 7,12,7,7,21,15000.0,3437.4,3437.4
12 - 7,12,7,7,22,15000.0,3346.7,3346.7
12 - 7,12,7,7,23,15000.0,3338.5,3338.5
12 - 7,12,7,7,24,6900.0,2859.8,2859.8
12 - 8,12,8,1,1,5600.0,2320.8,2320.8
12 - 8,12,8,1,2,5600.0,2326.6,2326.6
12 - 8,12,8,1,3,5600.0,2396.8,2396.8
12 - 8,12,8,1,4,5600.0,2427.6,2427.6
12 - 8,12,8,1,5,5600.0,2445.5,2445.5
12 - 8,12,8,1,6,5600.0,2361.9,2361.9
12 - 8,12,8,1,7,5600.0,2561.8,2561.8
12 - 8,12,8,1,8,6900.0,2640.6,2640.6
12 - 8,12,8,1,9,6900.0,2585.8,2585.8
12 - 8,12,8,1,10,6900.0,2572.1,2572.1
12 - 8,12,8,1,11,6900.0,2697.7,2697.7
12 - 8,12,8,1,12,5600.0,2440.9,2440.9
12 - 8,12,8,1,13,5600.0,2453.6,2453.6
12 - 8,12,8,1,14,5600.0,2350.4,2350.4
12 - 8,12,8,1,15,5600.0,2243.3,2243.3
12 - 8,12,8,1,16,5600.0,2532.3,2532.3
12 - 8,12,8,1,17,5600.0,2835.9,2835.9
12 - 8,12,8,1,18,15000.0,3692.2,3692.2
12 - 8,12,8,1,19,15000.0,3735.0,3735.0
12 - 8,12,8,1,20,15000.0,3685.7,3685.7
12 - 8,12,8,1,21,15000.0,3832.6,3832.6
12 - 8,12,8,1,22,15000.0,3556.4,3556.4
12 - 8,12,8,1,23,15000.0,3422.8,3422.8
12 - 8,12,8,1,24,6900.0,2644.6,2644.6
12 - 9,12,9,2,1,5600.0,2732.1,2732.1
12 - 9,12,9,2,2,5600.0,2725.4,2725.4
12 - 9,12,9,2,3,5600.0,2687.1,2687.1
12 - 9,12,9,2,4,5600.0,2653.1,2653.1
12 - 9,12,9,2,5,5600.0,2698.8,2698.8
12 - 9,12,9,2,6,5600.0,2642.3,2642.3
12 - 9,12,9,2,7,5600.0,2892.6,2892.6
12 - 9,12,9,2,8,6900.0,3116.3,3116.3
12 - 9,12,9,2,9,6900.0,2952.3,2952.3
12 - 9,12,9,2,10,6900.0,3030.8,3030.8
12 - 9,12,9,2,11,6900.0,2925.9,2925.9
12 - 9,12,9,2,12,5600.0,2756.8,2756.8
12 - 9,12,9,2,13,5600.0,2738.2,2738.2
12 - 9,12,9,2,14,5600.0,2652.9,2652.9
12 - 9,12,9,2,15,5600.0,2575.2,2575.2
12 - 9,12,9,2,16,5600.0,2567.8,2567.8
12 - 9,12,9,2,17,5600.0,2954.0,2954.0
12 - 9,12,9,2,18,15000.0,4087.2,4087.2
12 - 9,12,9,2,19,15000.0,4159.6,4159.6
12 - 9,12,9,2,20,15000.0,4200.1,4200.1
12 - 9,12,9,2,21,15000.0,4180.4,4180.4
12 - 9,12,9,2,22,15000.0,3893.3,3893.3
12 - 9,12,9,2,23,15000.0,3589.9,3589.9
12 - 9,12,9,2,24,6900.0,3032.8,3032.8
12 - 10,12,10,3,1,4050.0,3178.5,3178.5
12 - 10,12,10,3,2,4550.0,3273.7,3273.7
12 - 10,12,10,3,3,4199.0,3018.8,3018.8
