,Date,Month,Day,Day_of_week,Hour,Price,Last_Price,Vol_Sale,Vol_Buy
4454,7 - 5,7,5,6,16,3484.9,3499.0,235.8,235.8
4455,7 - 5,7,5,6,17,3680.8,3690.0,213.5,213.5
4456,7 - 5,7,5,6,18,4200.46,5600.0,267.3,267.3
4457,7 - 5,7,5,6,19,7161.88,7186.97,138.4,138.4
4458,7 - 5,7,5,6,20,8570.11,9000.0,313.0,313.0
4459,7 - 5,7,5,6,21,8938.47,8811.0,382.5,382.5
4460,7 - 5,7,5,6,22,8881.5,8850.0,249.2,249.2
4461,7 - 5,7,5,6,23,8733.02,8849.9,124.2,124.2
4462,7 - 5,7,5,6,24,6891.76,6812.0,166.5,166.5
4463,7 - 6,7,6,7,1,5600.0,5599.0,456.9,456.9
4464,7 - 6,7,6,7,2,5599.52,5599.96,77.1,77.1
4465,7 - 6,7,6,7,3,4952.22,4939.97,135.5,135.5
4466,7 - 6,7,6,7,4,4944.44,4938.95,164.5,164.5
4467,7 - 6,7,6,7,5,4504.73,4488.0,176.7,176.7
4468,7 - 6,7,6,7,6,4271.27,3922.0,313.6,313.6
4469,7 - 6,7,6,7,7,4179.55,4562.0,263.8,263.8
4470,7 - 6,7,6,7,8,5398.81,5394.99,98.6,98.6
4471,7 - 6,7,6,7,9,3497.4,3490.0,262.6,262.6
4472,7 - 6,7,6,7,10,3284.96,3278.0,219.4,219.4
4473,7 - 6,7,6,7,11,1364.3,1350.0,331.5,331.5
4474,7 - 6,7,6,7,12,1335.15,1349.89,74.5,74.5
4475,7 - 6,7,6,7,13,1372.06,1388.94,107.7,107.7
4476,7 - 6,7,6,7,14,1366.04,1388.94,91.0,91.0
4477,7 - 6,7,6,7,15,1374.1,1389.94,97.2,97.2
4478,7 - 6,7,6,7,16,3639.67,3650.0,88.6,88.6
4479,7 - 6,7,6,7,17,3474.98,3486.0,97.9,97.9
4480,7 - 6,7,6,7,18,3838.74,4308.45,170.4,170.4
4481,7 - 6,7,6,7,19,8802.96,8887.46,130.2,130.2
4482,7 - 6,7,6,7,20,8709.72,8800.0,230.7,230.7
4483,7 - 6,7,6,7,21,8860.58,8892.48,241.8,241.8
4484,7 - 6,7,6,7,22,8999.34,9000.0,388.5,388.5
4485,7 - 6,7,6,7,23,8859.0,8892.96,211.6,211.6
4486,7 - 6,7,6,7,24,6880.38,6881.22,235.7,235.7
4487,7 - 7,7,7,1,1,5596.08,5550.0,98.9,98.9
4488,7 - 7,7,7,1,2,5327.17,5333.22,73.1,73.1
4489,7 - 7,7,7,1,3,4938.37,4939.94,111.7,111.7
4490,7 - 7,7,7,1,4,4936.22,4939.94,141.5,141.5
4491,7 - 7,7,7,1,5,4864.16,4887.93,154.4,154.4
4492,7 - 7,7,7,1,6,4846.53,4887.94,111.3,111.3
4493,7 - 7,7,7,1,7,5571.54,5591.54,178.5,178.5
4494,7 - 7,7,7,1,8,6888.7,6889.06,224.4,224.4
4495,7 - 7,7,7,1,9,6874.69,6900.0,208.0,208.0
4496,7 - 7,7,7,1,10,4480.84,4489.0,130.2,130.2
4497,7 - 7,7,7,1,11,2638.35,2638.0,215.0,215.0
4498,7 - 7,7,7,1,12,1333.74,1280.0,256.5,256.5
4499,7 - 7,7,7,1,13,482.27,485.0,279.4,279.4
4500,7 - 7,7,7,1,14,1336.58,1336.0,251.8,251.8
4501,7 - 7,7,7,1,15,3498.74,3499.0,389.8,389.8
4502,7 - 7,7,7,1,16,3027.81,3025.49,452.4,452.4
4503,7 - 7,7,7,1,17,3895.15,3890.0,481.1,481.1
4504,7 - 7,7,7,1,18,6167.26,6169.95,286.9,286.9
4505,7 - 7,7,7,1,19,4941.2,6800.0,501.7,501.7
4506,7 - 7,7,7,1,20,7069.11,9000.0,364.1,364.1
4507,7 - 7,7,7,1,21,8966.54,9000.0,423.7,423.7
4508,7 - 7,7,7,1,22,8981.28,9000.0,378.0,378.0
4509,7 - 7,7,7,1,23,8835.63,8889.32,282.9,282.9
4510,7 - 7,7,7,1,24,6890.58,6900.0,280.4,280.4
4511,7 - 8,7,8,2,1,5594.27,3640.0,109.5,109.5
4512,7 - 8,7,8,2,2,5523.07,5522.98,58.4,58.4
4513,7 - 8,7,8,2,3,4778.71,2500.0,62.0,62.0
4514,7 - 8,7,8,2,4,4894.38,4840.0,59.0,59.0
4515,7 - 8,7,8,2,5,4894.5,5076.0,55.5,55.5
4516,7 - 8,7,8,2,6,5034.91,4932.0,72.5,72.5
4517,7 - 8,7,8,2,7,5414.35,5587.94,80.3,80.3
4518,7 - 8,7,8,2,8,6727.03,6884.0,51.5,51.5
4519,7 - 8,7,8,2,9,6155.14,4000.0,80.9,80.9
4520,7 - 8,7,8,2,10,5053.07,4870.0,82.3,82.3
4521,7 - 8,7,8,2,11,3474.56,3499.0,164.3,164.3
4522,7 - 8,7,8,2,12,1365.2,1447.99,249.1,249.1
4523,7 - 8,7,8,2,13,1089.79,1169.99,288.2,288.2
4524,7 - 8,7,8,2,14,1264.6,1335.92,276.1,276.1
4525,7 - 8,7,8,2,15,3716.6,3803.0,272.2,272.2
4526,7 - 8,7,8,2,16,3531.73,3650.0,235.5,235.5
4527,7 - 8,7,8,2,17,4016.84,3890.0,295.6,295.6
4528,7 - 8,7,8,2,18,5712.69,5919.97,218.7,218.7
4529,7 - 8,7,8,2,19,6543.92,7084.0,189.8,189.8
4530,7 - 8,7,8,2,20,8921.9,9000.0,373.4,373.4
4531,7 - 8,7,8,2,21,8294.81,9000.0,327.8,327.8
4532,7 - 8,7,8,2,22,8857.91,9000.0,445.5,445.5
4533,7 - 8,7,8,2,23,8411.92,4000.0,201.6,201.6
4534,7 - 8,7,8,2,24,6059.82,2900.0,168.5,168.5
4535,7 - 9,7,9,3,1,5599.59,5599.99,76.8,76.8
4536,7 - 9,7,9,3,2,5565.41,2792.6,76.2,76.2
4537,7 - 9,7,9,3,3,4996.9,4975.0,83.1,83.1
4538,7 - 9,7,9,3,4,4866.94,2470.0,86.5,86.5
4539,7 - 9,7,9,3,5,4796.73,4849.0,81.9,81.9
4540,7 - 9,7,9,3,6,4784.62,4730.0,84.1,84.1
4541,7 - 9,7,9,3,7,5001.13,4999.98,180.6,180.6
4542,7 - 9,7,9,3,8,6869.85,6879.98,97.6,97.6
4543,7 - 9,7,9,3,9,6471.56,6588.0,104.7,104.7
4544,7 - 9,7,9,3,10,5617.36,5620.99,190.4,190.4
4545,7 - 9,7,9,3,11,3514.19,3499.0,261.9,261.9
4546,7 - 9,7,9,3,12,2903.74,2899.99,210.2,210.2
4547,7 - 9,7,9,3,13,1878.44,1878.0,280.5,280.5
4548,7 - 9,7,9,3,14,1960.48,1878.0,343.9,343.9
4549,7 - 9,7,9,3,15,3125.78,3196.0,414.1,414.1
4550,7 - 9,7,9,3,16,3153.74,3310.0,421.3,421.3
4551,7 - 9,7,9,3,17,4017.11,3840.0,510.6,510.6
4552,7 - 9,7,9,3,18,4999.33,4702.8,525.8,525.8
4553,7 - 9,7,9,3,19,5868.45,5999.0,576.5,576.5
4554,7 - 9,7,9,3,20,8072.06,8300.0,485.9,485.9
4555,7 - 9,7,9,3,21,8474.06,8800.0,429.5,429.5
4556,7 - 9,7,9,3,22,8538.39,8850.0,387.6,387.6
4557,7 - 9,7,9,3,23,7903.15,8050.0,365.1,365.1
4558,7 - 9,7,9,3,24,6778.87,6900.0,292.7,292.7
4559,7 - 10,7,10,4,1,5000.26,5000.0,163.4,163.4
4560,7 - 10,7,10,4,2,4937.27,4939.94,159.8,159.8
4561,7 - 10,7,10,4,3,4419.85,4419.0,181.6,181.6
4562,7 - 10,7,10,4,4,4389.71,4389.0,433.4,433.4
4563,7 - 10,7,10,4,5,4389.26,4394.0,454.8,454.8
4564,7 - 10,7,10,4,6,4291.76,4292.0,440.6,440.6
4565,7 - 10,7,10,4,7,4879.73,4799.99,509.1,509.1
4566,7 - 10,7,10,4,8,5838.38,5830.0,442.1,442.1
4567,7 - 10,7,10,4,9,5530.96,5542.02,564.1,564.1
4568,7 - 10,7,10,4,10,4983.68,5000.0,526.7,526.7
4569,7 - 10,7,10,4,11,3924.09,3850.0,535.6,535.6
4570,7 - 10,7,10,4,12,3488.35,3500.0,512.5,512.5
4571,7 - 10,7,10,4,13,3287.7,5000.0,396.8,396.8
4572,7 - 10,7,10,4,14,3074.23,3000.0,428.5,428.5
4573,7 - 10,7,10,4,15,3045.18,3050.0,741.9,741.9
4574,7 - 10,7,10,4,16,2886.5,3029.74,740.4,740.4
4575,7 - 10,7,10,4,17,3375.91,3384.0,536.9,536.9
4576,7 - 10,7,10,4,18,4237.54,5600.0,602.6,602.6
4577,7 - 10,7,10,4,19,6496.3,9000.0,419.8,419.8
4578,7 - 10,7,10,4,20,6923.98,6972.0,337.3,337.3
4579,7 - 10,7,10,4,21,7484.37,7550.0,343.7,343.7
4580,7 - 10,7,10,4,22,7903.41,5900.0,325.0,325.0
4581,7 - 10,7,10,4,23,7514.69,7500.0,276.5,276.5
4582,7 - 10,7,10,4,24,5272.8,5196.0,375.7,375.7
4583,7 - 11,7,11,5,1,5479.76,5469.0,57.2,57.2
4584,7 - 11,7,11,5,2,4937.74,4935.0,59.8,59.8
4585,7 - 11,7,11,5,3,4839.42,4880.0,78.9,78.9
4586,7 - 11,7,11,5,4,4658.24,4655.0,83.3,83.3
4587,7 - 11,7,11,5,5,4757.86,4780.0,57.2,57.2
4588,7 - 11,7,11,5,6,4736.38,4748.1,60.1,60.1
4589,7 - 11,7,11,5,7,4989.74,5000.0,98.8,98.8
4590,7 - 11,7,11,5,8,5939.49,5997.0,61.8,61.8
4591,7 - 11,7,11,5,9,5734.91,5782.0,71.6,71.6
4592,7 - 11,7,11,5,10,2995.43,3000.0,328.2,328.2
4593,7 - 11,7,11,5,11,2178.27,2175.97,226.0,226.0
4594,7 - 11,7,11,5,12,189.52,190.0,374.4,374.4
4595,7 - 11,7,11,5,13,186.55,90.0,309.0,309.0
4596,7 - 11,7,11,5,14,347.39,175.0,271.7,271.7
4597,7 - 11,7,11,5,15,1173.28,1177.99,336.1,336.1
4598,7 - 11,7,11,5,16,1401.9,1410.0,314.9,314.9
4599,7 - 11,7,11,5,17,2782.11,2699.0,503.5,503.5
4600,7 - 11,7,11,5,18,4909.25,5019.0,350.4,350.4
4601,7 - 11,7,11,5,19,6236.22,5327.0,496.2,496.2
4602,7 - 11,7,11,5,20,7420.96,6750.0,440.9,440.9
4603,7 - 11,7,11,5,21,7605.98,7500.0,278.5,278.5
4604,7 - 11,7,11,5,22,7565.22,7540.1,114.4,114.4
4605,7 - 11,7,11,5,23,7074.21,7079.99,198.6,198.6
4606,7 - 11,7,11,5,24,6066.75,5999.99,263.9,263.9
4607,7 - 12,7,12,6,1,5586.97,5593.79,83.6,83.6
4608,7 - 12,7,12,6,2,5594.91,5599.93,108.2,108.2
4609,7 - 12,7,12,6,3,5592.18,5592.03,103.1,103.1
4610,7 - 12,7,12,6,4,5589.59,5589.84,76.4,76.4
4611,7 - 12,7,12,6,5,5591.33,5592.34,63.4,63.4
4612,7 - 12,7,12,6,6,4803.75,4798.98,137.0,137.0
4613,7 - 12,7,12,6,7,4935.62,4952.98,113.3,113.3
4614,7 - 12,7,12,6,8,4972.33,4999.93,122.5,122.5
4615,7 - 12,7,12,6,9,4415.75,4400.0,186.7,186.7
4616,7 - 12,7,12,6,10,3007.95,2999.99,174.4,174.4
4617,7 - 12,7,12,6,11,2010.18,1990.0,348.9,348.9
4618,7 - 12,7,12,6,12,2877.06,2919.99,127.7,127.7
4619,7 - 12,7,12,6,13,1704.58,899.5,163.2,163.2
4620,7 - 12,7,12,6,14,1752.85,1819.98,152.9,152.9
4621,7 - 12,7,12,6,15,2850.98,2918.99,144.6,144.6
4622,7 - 12,7,12,6,16,2822.7,2800.0,149.3,149.3
4623,7 - 12,7,12,6,17,2487.19,2553.99,180.5,180.5
4624,7 - 12,7,12,6,18,3451.57,3440.0,212.1,212.1
4625,7 - 12,7,12,6,19,4928.41,6896.98,127.4,127.4
4626,7 - 12,7,12,6,20,6044.16,5000.0,95.1,95.1
4627,7 - 12,7,12,6,21,6756.56,5797.98,90.4,90.4
4628,7 - 12,7,12,6,22,6518.78,1001.0,91.5,91.5
4629,7 - 12,7,12,6,23,7155.35,7172.0,209.6,209.6
4630,7 - 12,7,12,6,24,6760.72,6886.1,209.9,209.9
4631,7 - 13,7,13,7,1,5599.97,5600.0,362.5,362.5
4632,7 - 13,7,13,7,2,5583.52,5600.0,113.3,113.3
4633,7 - 13,7,13,7,3,5587.03,5587.49,98.0,98.0
4634,7 - 13,7,13,7,4,5500.68,5499.98,143.5,143.5
4635,7 - 13,7,13,7,5,5583.62,5585.07,107.7,107.7
4636,7 - 13,7,13,7,6,5270.81,5269.99,180.8,180.8
4637,7 - 13,7,13,7,7,4649.44,4647.99,176.4,176.4
4638,7 - 13,7,13,7,8,4390.12,4399.99,136.6,136.6
4639,7 - 13,7,13,7,9,3481.55,3479.5,184.3,184.3
4640,7 - 13,7,13,7,10,3003.47,2998.8,216.6,216.6
4641,7 - 13,7,13,7,11,1143.45,1149.4,169.7,169.7
4642,7 - 13,7,13,7,12,3679.54,3688.4,78.3,78.3
4643,7 - 13,7,13,7,13,3599.39,3684.0,95.2,95.2
4644,7 - 13,7,13,7,14,3580.98,3678.99,88.8,88.8
4645,7 - 13,7,13,7,15,3605.4,3688.0,83.2,83.2
4646,7 - 13,7,13,7,16,2847.05,2849.99,91.0,91.0
4647,7 - 13,7,13,7,17,1309.97,1378.0,178.3,178.3
4648,7 - 13,7,13,7,18,1991.59,2056.0,260.0,260.0
4649,7 - 13,7,13,7,19,3930.82,3999.99,243.4,243.4
4650,7 - 13,7,13,7,20,5929.66,5987.99,169.2,169.2
4651,7 - 13,7,13,7,21,6172.44,6499.99,226.7,226.7
4652,7 - 13,7,13,7,22,6886.58,6846.0,151.3,151.3
4653,7 - 13,7,13,7,23,6764.62,6510.0,279.6,279.6
4654,7 - 13,7,13,7,24,6677.43,6524.97,93.6,93.6
4655,7 - 14,7,14,1,1,5477.18,5500.0,42.2,42.2
4656,7 - 14,7,14,1,2,4988.65,4997.0,79.1,79.1
4657,7 - 14,7,14,1,3,5210.73,5251.0,112.4,112.4
4658,7 - 14,7,14,1,4,5007.52,5051.0,106.8,106.8
4659,7 - 14,7,14,1,5,4933.53,5001.0,83.2,83.2
4660,7 - 14,7,14,1,6,4962.02,5017.0,178.1,178.1
4661,7 - 14,7,14,1,7,5590.67,5590.22,253.1,253.1
4662,7 - 14,7,14,1,8,6315.61,6702.0,100.8,100.8
4663,7 - 14,7,14,1,9,5969.35,4990.0,70.6,70.6
4664,7 - 14,7,14,1,10,5106.9,4750.0,75.6,75.6
4665,7 - 14,7,14,1,11,3687.93,3700.0,165.1,165.1
4666,7 - 14,7,14,1,12,2988.38,2992.99,125.7,125.7
4667,7 - 14,7,14,1,13,2790.26,2798.93,147.9,147.9
4668,7 - 14,7,14,1,14,2779.08,2798.9,139.1,139.1
4669,7 - 14,7,14,1,15,3173.5,3199.0,287.8,287.8
4670,7 - 14,7,14,1,16,3544.86,3817.77,300.2,300.2
4671,7 - 14,7,14,1,17,4353.39,4820.77,321.3,321.3
4672,7 - 14,7,14,1,18,6576.38,6586.0,133.2,133.2
4673,7 - 14,7,14,1,19,7916.55,8320.0,129.9,129.9
4674,7 - 14,7,14,1,20,8222.17,4500.0,134.3,134.3
4675,7 - 14,7,14,1,21,8988.69,8999.9,468.8,468.8
4676,7 - 14,7,14,1,22,8986.82,8999.99,367.4,367.4
4677,7 - 14,7,14,1,23,8961.65,8999.99,360.5,360.5
4678,7 - 14,7,14,1,24,6808.3,6899.99,202.5,202.5
4679,7 - 15,7,15,2,1,5593.56,5590.36,151.6,151.6
4680,7 - 15,7,15,2,2,5584.35,5584.78,171.4,171.4
4681,7 - 15,7,15,2,3,5467.09,5469.9,199.2,199.2
4682,7 - 15,7,15,2,4,5345.09,5369.9,162.8,162.8
4683,7 - 15,7,15,2,5,4947.43,4964.9,169.7,169.7
4684,7 - 15,7,15,2,6,4933.87,4949.9,184.9,184.9
4685,7 - 15,7,15,2,7,5102.18,5125.9,218.7,218.7
4686,7 - 15,7,15,2,8,5957.29,6061.89,170.2,170.2
4687,7 - 15,7,15,2,9,5921.38,5890.0,409.9,409.9
4688,7 - 15,7,15,2,10,5393.2,5499.99,283.9,283.9
4689,7 - 15,7,15,2,11,3835.07,3840.0,328.8,328.8
4690,7 - 15,7,15,2,12,3677.06,3658.98,241.7,241.7
4691,7 - 15,7,15,2,13,2495.16,2500.0,212.2,212.2
4692,7 - 15,7,15,2,14,3042.84,3048.0,218.3,218.3
4693,7 - 15,7,15,2,15,2952.62,2990.0,509.7,509.7
4694,7 - 15,7,15,2,16,2893.72,2888.05,529.2,529.2
4695,7 - 15,7,15,2,17,3984.54,4440.0,673.0,673.0
4696,7 - 15,7,15,2,18,5639.77,5626.0,369.4,369.4
4697,7 - 15,7,15,2,19,6735.38,6799.0,461.0,461.0
4698,7 - 15,7,15,2,20,8017.76,7900.0,474.6,474.6
4699,7 - 15,7,15,2,21,8833.13,8850.0,467.3,467.3
4700,7 - 15,7,15,2,22,8993.49,9000.0,613.0,613.0
4701,7 - 15,7,15,2,23,8784.15,8887.3,475.1,475.1
4702,7 - 15,7,15,2,24,6460.16,6900.0,390.0,390.0
4703,7 - 16,7,16,3,1,4981.73,5029.97,262.0,262.0
4704,7 - 16,7,16,3,2,5110.79,5139.99,231.2,231.2
4705,7 - 16,7,16,3,3,4854.38,4899.99,251.2,251.2
4706,7 - 16,7,16,3,4,4491.56,4545.99,213.6,213.6
4707,7 - 16,7,16,3,5,4314.93,4459.99,253.8,253.8
4708,7 - 16,7,16,3,6,4189.94,4208.0,392.4,392.4
4709,7 - 16,7,16,3,7,4691.22,4870.0,309.4,309.4
4710,7 - 16,7,16,3,8,5462.64,5400.0,522.6,522.6
4711,7 - 16,7,16,3,9,5786.34,5790.0,421.1,421.1
4712,7 - 16,7,16,3,10,5613.84,5583.9,375.4,375.4
4713,7 - 16,7,16,3,11,3442.66,3450.0,298.0,298.0
4714,7 - 16,7,16,3,12,4187.6,4191.0,348.5,348.5
4715,7 - 16,7,16,3,13,4218.66,4219.0,410.6,410.6
4716,7 - 16,7,16,3,14,3864.19,3851.0,620.2,620.2
4717,7 - 16,7,16,3,15,3912.71,3788.0,472.0,472.0
4718,7 - 16,7,16,3,16,4022.24,3900.0,404.0,404.0
4719,7 - 16,7,16,3,17,5319.63,5300.0,700.3,700.3
4720,7 - 16,7,16,3,18,5715.07,5625.0,730.4,730.4
4721,7 - 16,7,16,3,19,6001.6,6113.0,283.8,283.8
4722,7 - 16,7,16,3,20,6893.79,6999.0,312.4,312.4
4723,7 - 16,7,16,3,21,8117.64,8121.0,240.4,240.4
4724,7 - 16,7,16,3,22,8508.48,7502.0,316.0,316.0
4725,7 - 16,7,16,3,23,7825.41,7900.0,433.4,433.4
4726,7 - 16,7,16,3,24,5099.7,5030.0,432.4,432.4
4727,7 - 17,7,17,4,1,4772.43,2515.0,58.9,58.9
4728,7 - 17,7,17,4,2,4654.55,1960.0,72.4,72.4
4729,7 - 17,7,17,4,3,4846.13,4899.0,141.6,141.6
4730,7 - 17,7,17,4,4,4434.6,4499.93,180.0,180.0
4731,7 - 17,7,17,4,5,4465.96,4499.93,180.3,180.3
4732,7 - 17,7,17,4,6,4164.76,3970.0,154.0,154.0
4733,7 - 17,7,17,4,7,4979.27,4955.0,198.6,198.6
4734,7 - 17,7,17,4,8,5875.36,5841.0,314.4,314.4
4735,7 - 17,7,17,4,9,6150.79,6022.98,265.8,265.8
4736,7 - 17,7,17,4,10,5537.12,5589.99,129.6,129.6
4737,7 - 17,7,17,4,11,4994.15,5001.0,275.1,275.1
4738,7 - 17,7,17,4,12,4518.82,4533.8,276.6,276.6
4739,7 - 17,7,17,4,13,3969.17,3960.99,293.5,293.5
4740,7 - 17,7,17,4,14,3831.98,1835.0,352.4,352.4
4741,7 - 17,7,17,4,15,3421.08,3178.0,297.5,297.5
4742,7 - 17,7,17,4,16,3328.06,2000.0,154.7,154.7
4743,7 - 17,7,17,4,17,3941.3,3299.88,151.5,151.5
4744,7 - 17,7,17,4,18,5238.03,1959.6,436.5,436.5
4745,7 - 17,7,17,4,19,5482.68,5030.0,470.2,470.2
4746,7 - 17,7,17,4,20,6516.94,6649.0,226.0,226.0
4747,7 - 17,7,17,4,21,7467.08,7570.0,206.8,206.8
4748,7 - 17,7,17,4,22,8152.72,8649.98,210.1,210.1
4749,7 - 17,7,17,4,23,7910.84,8287.0,177.5,177.5
4750,7 - 17,7,17,4,24,6351.97,6606.5,216.7,216.7
4751,7 - 18,7,18,5,1,5452.28,2800.0,88.9,88.9
4752,7 - 18,7,18,5,2,5564.5,5590.38,80.8,80.8
4753,7 - 18,7,18,5,3,5321.99,5380.89,80.9,80.9
4754,7 - 18,7,18,5,4,5059.84,5120.69,70.8,70.8
4755,7 - 18,7,18,5,5,5149.56,5247.25,73.4,73.4
4756,7 - 18,7,18,5,6,5183.96,5297.25,84.4,84.4
4757,7 - 18,7,18,5,7,5503.52,5511.0,243.7,243.7
4758,7 - 18,7,18,5,8,6784.36,6880.0,91.0,91.0
4759,7 - 18,7,18,5,9,6821.41,5880.0,246.8,246.8
4760,7 - 18,7,18,5,10,6784.73,6900.0,237.2,237.2
4761,7 - 18,7,18,5,11,6774.13,6849.58,211.8,211.8
4762,7 - 18,7,18,5,12,5528.29,5000.0,328.2,328.2
4763,7 - 18,7,18,5,13,5249.69,5269.96,226.0,226.0
4764,7 - 18,7,18,5,14,4163.82,4082.97,558.1,558.1
4765,7 - 18,7,18,5,15,3427.29,3320.0,587.7,587.7
4766,7 - 18,7,18,5,16,3470.73,3375.0,630.7,630.7
4767,7 - 18,7,18,5,17,3839.69,3839.0,449.8,449.8
4768,7 - 18,7,18,5,18,4988.17,4960.0,468.9,468.9
4769,7 - 18,7,18,5,19,6187.92,4533.0,148.5,148.5
4770,7 - 18,7,18,5,20,8014.58,1500.0,102.5,102.5
4771,7 - 18,7,18,5,21,7689.0,3000.0,112.8,112.8
4772,7 - 18,7,18,5,22,8858.23,8882.88,246.9,246.9
4773,7 - 18,7,18,5,23,8760.36,6850.0,180.6,180.6
4774,7 - 18,7,18,5,24,6426.01,3394.0,91.5,91.5
4775,7 - 19,7,19,6,1,5511.7,2800.01,70.6,70.6
4776,7 - 19,7,19,6,2,5484.61,2795.0,108.4,108.4
4777,7 - 19,7,19,6,3,5568.64,5587.41,131.9,131.9
4778,7 - 19,7,19,6,4,5345.27,5358.98,169.4,169.4
4779,7 - 19,7,19,6,5,5384.04,5399.98,137.6,137.6
4780,7 - 19,7,19,6,6,5171.94,1243.0,139.9,139.9
4781,7 - 19,7,19,6,7,5245.12,5180.0,240.0,240.0
4782,7 - 19,7,19,6,8,5706.12,5799.97,93.9,93.9
4783,7 - 19,7,19,6,9,4417.24,2194.0,240.5,240.5
4784,7 - 19,7,19,6,10,3871.2,3899.96,190.8,190.8
4785,7 - 19,7,19,6,11,1675.05,1666.0,417.9,417.9
4786,7 - 19,7,19,6,12,992.92,998.0,257.9,257.9
4787,7 - 19,7,19,6,13,762.47,797.9,290.3,290.3
4788,7 - 19,7,19,6,14,509.43,549.9,274.2,274.2
4789,7 - 19,7,19,6,15,459.03,502.0,291.6,291.6
4790,7 - 19,7,19,6,16,747.26,798.0,296.0,296.0
4791,7 - 19,7,19,6,17,1235.26,1350.0,236.8,236.8
4792,7 - 19,7,19,6,18,2652.43,3500.0,614.3,614.3
4793,7 - 19,7,19,6,19,4614.97,6000.0,261.7,261.7
4794,7 - 19,7,19,6,20,6822.24,8000.0,243.5,243.5
4795,7 - 19,7,19,6,21,7635.22,9000.0,215.7,215.7
4796,7 - 19,7,19,6,22,7776.31,7789.0,178.9,178.9
4797,7 - 19,7,19,6,23,7766.01,3000.0,314.1,314.1
4798,7 - 19,7,19,6,24,6405.04,6300.0,143.3,143.3
4799,7 - 20,7,20,7,1,5384.71,3400.01,62.8,62.8
4800,7 - 20,7,20,7,2,5078.15,5121.31,120.2,120.2
4801,7 - 20,7,20,7,3,5021.09,5029.99,220.1,220.1
4802,7 - 20,7,20,7,4,4681.91,4699.93,217.0,217.0
4803,7 - 20,7,20,7,5,4868.36,4869.93,227.6,227.6
4804,7 - 20,7,20,7,6,4697.81,4699.99,215.9,215.9
4805,7 - 20,7,20,7,7,4439.07,4411.29,166.8,166.8
4806,7 - 20,7,20,7,8,3897.92,3900.0,194.6,194.6
4807,7 - 20,7,20,7,9,4478.01,5600.0,160.4,160.4
4808,7 - 20,7,20,7,10,2496.38,2500.0,389.8,389.8
4809,7 - 20,7,20,7,11,1143.31,1119.99,530.3,530.3
4810,7 - 20,7,20,7,12,969.36,977.89,223.3,223.3
4811,7 - 20,7,20,7,13,297.64,297.98,269.8,269.8
4812,7 - 20,7,20,7,14,96.11,93.0,253.4,253.4
4813,7 - 20,7,20,7,15,96.99,95.94,279.8,279.8
4814,7 - 20,7,20,7,16,289.83,294.95,294.3,294.3
4815,7 - 20,7,20,7,17,481.95,500.0,581.6,581.6
4816,7 - 20,7,20,7,18,4132.33,4999.99,230.1,230.1
4817,7 - 20,7,20,7,19,4978.59,4151.0,388.5,388.5
4818,7 - 20,7,20,7,20,6237.88,6100.0,333.7,333.7
4819,7 - 20,7,20,7,21,7134.77,6660.69,399.8,399.8
4820,7 - 20,7,20,7,22,7892.42,7999.99,223.6,223.6
4821,7 - 20,7,20,7,23,7786.03,7800.03,194.9,194.9
4822,7 - 20,7,20,7,24,6467.21,6472.02,189.5,189.5
4823,7 - 21,7,21,1,1,5367.15,5379.99,181.0,181.0
4824,7 - 21,7,21,1,2,5533.61,5559.95,177.9,177.9
4825,7 - 21,7,21,1,3,5186.94,5399.95,187.9,187.9
4826,7 - 21,7,21,1,4,4775.59,1000.0,91.2,91.2
4827,7 - 21,7,21,1,5,4972.7,4594.0,98.7,98.7
4828,7 - 21,7,21,1,6,5272.7,4500.0,92.7,92.7
4829,7 - 21,7,21,1,7,5466.55,5594.0,90.6,90.6
4830,7 - 21,7,21,1,8,6669.32,6891.0,70.8,70.8
4831,7 - 21,7,21,1,9,6597.87,6797.99,94.5,94.5
4832,7 - 21,7,21,1,10,5627.3,1888.0,86.6,86.6
4833,7 - 21,7,21,1,11,4467.67,4489.94,98.2,98.2
4834,7 - 21,7,21,1,12,1748.3,1749.89,266.3,266.3
4835,7 - 21,7,21,1,13,1516.82,1505.0,303.5,303.5
4836,7 - 21,7,21,1,14,3803.06,3501.0,191.3,191.3
4837,7 - 21,7,21,1,15,3891.23,3050.0,196.7,196.7
4838,7 - 21,7,21,1,16,4313.99,4019.0,134.6,134.6
4839,7 - 21,7,21,1,17,4346.52,3397.0,141.2,141.2
4840,7 - 21,7,21,1,18,5009.59,4929.4,202.9,202.9
4841,7 - 21,7,21,1,19,5638.54,5600.0,142.0,142.0
4842,7 - 21,7,21,1,20,7691.24,3995.0,123.8,123.8
4843,7 - 21,7,21,1,21,8895.35,8801.0,302.2,302.2
4844,7 - 21,7,21,1,22,8675.87,8632.8,133.4,133.4
4845,7 - 21,7,21,1,23,7780.43,7650.8,202.0,202.0
4846,7 - 21,7,21,1,24,5956.22,4500.0,185.8,185.8
4847,7 - 22,7,22,2,1,5541.28,5300.0,66.0,66.0
4848,7 - 22,7,22,2,2,5441.63,5302.0,97.4,97.4
4849,7 - 22,7,22,2,3,4948.13,4820.0,92.4,92.4
4850,7 - 22,7,22,2,4,4616.63,4530.8,114.7,114.7
4851,7 - 22,7,22,2,5,4568.64,4530.8,98.0,98.0
4852,7 - 22,7,22,2,6,4533.34,4661.9,107.1,107.1
