Date,Month,Day,Day_of_week,Hour,Price,Min_Price,Max_Price,Last_Price,Vol_Sale,Vol_Buy,Decl_Sale,Decl_Buy
3 - 8,3,8,6,1,5600.0,5600.0,5600.0,5600.0,360.3,360.3,385.8,378.3
3 - 8,3,8,6,2,4508.83,4400.0,5600.0,4500.0,344.3,344.3,376.7,379.4
3 - 8,3,8,6,3,3756.83,3700.1,3764.06,3761.77,155.2,155.2,189.8,178.4
3 - 8,3,8,6,4,3721.52,3000.0,3761.77,3761.77,153.3,153.3,203.7,166.2
3 - 8,3,8,6,5,3723.12,3000.0,3757.77,3757.77,148.2,148.2,225.3,156.7
3 - 8,3,8,6,6,3783.34,3000.0,5600.0,3764.0,207.9,207.9,215.2,233.4
3 - 8,3,8,6,7,5599.96,5571.0,5600.0,5600.0,257.7,257.7,264.0,272.1
3 - 8,3,8,6,8,6535.64,6000.0,6700.0,6697.98,61.6,61.6,494.3,71.3
3 - 8,3,8,6,9,5100.08,4500.0,5277.77,5277.76,75.8,75.8,221.0,80.5
3 - 8,3,8,6,10,3897.64,3870.0,3900.01,3900.0,298.6,298.6,766.4,397.1
3 - 8,3,8,6,11,2597.68,2550.0,2600.0,2600.0,358.4,358.4,427.9,406.0
3 - 8,3,8,6,12,2493.86,2450.01,2500.0,2499.99,213.2,213.2,490.7,234.5
3 - 8,3,8,6,13,970.42,499.5,997.0,499.5,164.3,164.3,456.9,204.6
3 - 8,3,8,6,14,2643.51,2000.0,2698.0,2692.0,171.7,171.7,554.9,234.3
3 - 8,3,8,6,15,2943.07,2500.0,2998.0,2998.0,203.3,203.3,430.1,222.9
3 - 8,3,8,6,16,3513.57,3001.0,3549.0,3549.0,252.0,252.0,316.7,304.9
3 - 8,3,8,6,17,5470.71,5350.0,5500.0,5485.0,98.1,98.1,462.8,112.7
3 - 8,3,8,6,18,8953.8,8500.0,9000.0,8980.0,139.7,139.7,412.4,162.7
3 - 8,3,8,6,19,8949.06,8000.0,9000.0,8817.99,92.9,92.9,397.1,106.9
3 - 8,3,8,6,20,8988.14,8000.0,9000.0,8999.95,167.3,167.3,305.3,190.3
3 - 8,3,8,6,21,8977.42,8000.0,9000.0,8899.97,201.2,201.2,283.6,239.3
3 - 8,3,8,6,22,8940.92,8000.0,9000.0,8819.96,136.5,136.5,378.8,144.1
3 - 8,3,8,6,23,8800.02,8000.0,9000.0,8000.0,66.4,66.4,322.1,71.8
3 - 8,3,8,6,24,6891.71,6801.0,6900.0,6899.97,112.5,112.5,273.4,171.7
3 - 9,3,9,7,1,5588.38,5550.01,5600.0,5599.98,66.0,66.0,255.3,103.0
3 - 9,3,9,7,2,3995.86,3950.03,4000.0,3999.93,152.1,152.1,319.4,244.4
3 - 9,3,9,7,3,3072.38,3000.0,3099.9,3099.87,148.2,148.2,413.0,234.0
3 - 9,3,9,7,4,986.78,939.0,999.9,999.9,156.9,156.9,379.5,241.5
3 - 9,3,9,7,5,983.85,939.0,999.9,999.9,156.3,156.3,363.0,234.3
3 - 9,3,9,7,6,3139.76,3081.0,3149.9,3149.9,144.0,144.0,431.9,224.6
3 - 9,3,9,7,7,3740.56,3695.0,3753.77,3753.77,112.8,112.8,366.6,148.3
3 - 9,3,9,7,8,4195.24,4139.0,4200.0,4199.94,152.2,152.2,739.6,219.0
3 - 9,3,9,7,9,3898.05,3849.0,3910.0,3909.96,173.2,173.2,587.9,232.8
3 - 9,3,9,7,10,2644.01,2570.01,2650.0,2649.96,355.3,355.3,669.9,516.3
3 - 9,3,9,7,11,961.99,900.0,989.9,989.89,294.6,294.6,451.8,393.0
3 - 9,3,9,7,12,392.78,223.98,434.49,434.49,163.5,163.5,648.8,191.5
3 - 9,3,9,7,13,208.12,150.0,249.9,235.0,196.1,196.1,810.8,222.1
3 - 9,3,9,7,14,402.77,351.0,422.39,400.0,163.9,163.9,1128.5,244.0
3 - 9,3,9,7,15,2384.76,2299.0,2399.9,2352.0,156.5,156.5,910.5,262.1
3 - 9,3,9,7,16,2986.71,2939.0,2999.9,2999.88,228.0,228.0,764.0,276.6
3 - 9,3,9,7,17,3869.55,3700.0,3907.77,3907.77,225.7,225.7,779.8,268.7
3 - 9,3,9,7,18,8859.33,8500.1,8899.99,8899.97,190.4,190.4,603.9,221.9
3 - 9,3,9,7,19,8940.7,8600.0,9000.0,8999.94,119.2,119.2,782.3,164.7
3 - 9,3,9,7,20,8908.32,8650.0,8999.98,8989.0,103.6,103.6,772.8,126.6
3 - 9,3,9,7,21,8817.71,5000.0,8996.0,8587.0,96.7,96.7,1408.1,106.4
3 - 9,3,9,7,22,8758.27,3600.0,8996.99,3600.0,93.3,93.3,1301.5,107.4
3 - 9,3,9,7,23,6716.83,6600.0,6787.77,6787.76,121.8,121.8,566.7,184.6
3 - 9,3,9,7,24,4981.45,4501.0,5000.0,4999.83,187.8,187.8,655.8,258.2
3 - 10,3,10,1,1,5172.45,5130.0,5180.0,5179.96,68.8,68.8,256.9,95.6
3 - 10,3,10,1,2,3335.83,3283.0,3348.87,3348.87,149.3,149.3,409.0,179.8
3 - 10,3,10,1,3,2838.14,2800.0,2845.06,2845.0,237.8,237.8,638.7,321.7
3 - 10,3,10,1,4,993.0,950.0,1000.06,1000.01,312.7,312.7,625.2,423.8
3 - 10,3,10,1,5,1986.29,1950.0,2000.06,1999.99,265.6,265.6,624.1,308.6
3 - 10,3,10,1,6,3394.6,3350.0,3400.06,3399.92,227.4,227.4,531.3,305.4
3 - 10,3,10,1,7,5582.84,5000.0,5600.0,5400.0,198.1,198.1,249.3,222.5
3 - 10,3,10,1,8,6897.55,6850.0,6900.0,6890.0,232.6,232.6,337.8,256.6
3 - 10,3,10,1,9,6893.36,6800.0,6900.0,6899.98,123.3,123.3,311.5,160.3
3 - 10,3,10,1,10,4100.17,3939.99,6900.0,4100.0,307.9,307.9,419.2,348.8
3 - 10,3,10,1,11,3442.79,3381.0,3449.92,3449.92,404.9,404.9,745.1,490.7
3 - 10,3,10,1,12,1866.24,1800.0,1878.0,1878.0,441.7,441.7,589.8,514.8
3 - 10,3,10,1,13,327.39,200.0,353.0,349.92,487.4,487.4,1032.7,554.2
3 - 10,3,10,1,14,434.93,350.0,453.0,449.92,501.9,501.9,964.8,581.6
3 - 10,3,10,1,15,2345.13,2303.03,2350.06,2350.0,428.9,428.9,677.5,623.7
3 - 10,3,10,1,16,2976.44,2651.0,2999.92,2999.92,294.7,294.7,630.1,431.9
3 - 10,3,10,1,17,5565.82,5450.0,5600.0,5589.59,147.0,147.0,405.4,205.4
3 - 10,3,10,1,18,8963.52,8900.0,9000.0,8999.91,116.4,116.4,382.2,195.6
3 - 10,3,10,1,19,8862.41,8000.0,8995.0,8000.0,96.7,96.7,650.6,105.0
3 - 10,3,10,1,20,8861.35,8000.0,8999.89,8999.89,113.6,113.6,491.7,130.4
3 - 10,3,10,1,21,8820.52,5000.0,8982.99,5000.0,101.8,101.8,1268.2,105.1
3 - 10,3,10,1,22,8973.89,8900.0,8999.91,8999.91,84.1,84.1,277.7,152.4
3 - 10,3,10,1,23,7623.0,5800.0,7795.0,5800.0,82.9,82.9,404.5,89.3
3 - 10,3,10,1,24,6888.65,6870.0,6899.99,6899.99,68.4,68.4,238.1,138.6
3 - 11,3,11,2,1,4725.74,4690.0,4740.0,4739.96,73.0,73.0,207.1,98.3
3 - 11,3,11,2,2,3695.05,3654.35,3710.06,3707.77,123.9,123.9,220.1,171.6
3 - 11,3,11,2,3,2933.24,2894.92,2939.06,2939.0,302.0,302.0,310.1,393.5
3 - 11,3,11,2,4,1967.0,1940.45,1969.92,1969.89,329.0,329.0,416.0,467.5
3 - 11,3,11,2,5,793.75,751.0,799.92,799.92,296.5,296.5,576.8,345.3
3 - 11,3,11,2,6,2926.44,2890.0,2939.06,2936.77,247.4,247.4,515.8,298.8
3 - 11,3,11,2,7,5172.96,5150.0,5180.0,5162.0,95.8,95.8,317.3,198.1
3 - 11,3,11,2,8,6897.32,6870.0,6900.0,6899.92,75.9,75.9,354.1,171.4
3 - 11,3,11,2,9,6797.45,6790.0,6800.0,6799.0,93.6,93.6,507.8,173.1
3 - 11,3,11,2,10,3808.5,3785.0,4999.0,4300.0,442.1,442.1,485.0,697.1
3 - 11,3,11,2,11,2393.98,2350.0,2400.0,2350.0,649.8,649.8,1082.0,840.2
3 - 11,3,11,2,12,988.2,900.0,2350.0,2350.0,779.2,779.2,850.6,975.6
3 - 11,3,11,2,13,443.26,396.0,2350.0,1047.0,729.1,729.1,1045.5,920.3
3 - 11,3,11,2,14,1685.87,1617.9,5600.0,1670.2,648.4,648.4,681.7,1087.5
3 - 11,3,11,2,15,1919.4,1868.0,5599.99,1876.07,446.9,446.9,500.2,2276.9
3 - 11,3,11,2,16,1778.43,1620.0,5599.99,1673.01,541.3,541.3,575.9,1701.0
3 - 11,3,11,2,17,5576.5,5050.0,5600.0,5599.99,312.6,312.6,862.6,388.1
3 - 11,3,11,2,18,8986.26,8900.0,9000.0,8999.99,278.9,278.9,486.4,381.4
3 - 11,3,11,2,19,8996.2,8950.0,9000.0,9000.0,308.5,308.5,492.7,403.6
3 - 11,3,11,2,20,8996.29,8951.0,9000.0,9000.0,348.4,348.4,484.1,455.6
3 - 11,3,11,2,21,8997.97,8950.0,9000.0,9000.0,354.8,354.8,451.7,516.4
3 - 11,3,11,2,22,8996.76,8950.0,9000.0,9000.0,374.2,374.2,443.3,491.0
3 - 11,3,11,2,23,7519.45,7451.03,8000.0,7500.0,286.2,286.2,414.0,436.8
3 - 11,3,11,2,24,5568.83,5320.0,5580.0,5579.99,245.3,245.3,556.4,335.2
3 - 12,3,12,3,1,3949.69,3235.0,3999.92,3235.0,97.6,97.6,351.7,107.6
3 - 12,3,12,3,2,3246.05,3220.0,3250.0,3249.91,173.4,173.4,360.0,231.7
3 - 12,3,12,3,3,2903.99,2887.0,3000.0,2905.0,215.2,215.2,230.3,341.6
3 - 12,3,12,3,4,1664.9,1605.0,1666.0,1640.0,409.0,409.0,487.7,503.3
3 - 12,3,12,3,5,776.2,705.0,777.0,776.92,382.1,382.1,495.9,489.8
3 - 12,3,12,3,6,3001.03,2975.0,3100.0,3000.0,177.7,177.7,196.1,263.6
3 - 12,3,12,3,7,4027.44,3980.0,4500.0,4000.0,257.8,257.8,313.4,640.4
3 - 12,3,12,3,8,4704.57,4675.0,5400.0,4700.0,384.8,384.8,448.9,576.9
3 - 12,3,12,3,9,5276.83,5262.0,5277.49,5262.0,336.2,336.2,706.5,425.6
3 - 12,3,12,3,10,5291.47,5266.0,5300.12,5300.0,311.5,311.5,389.2,340.6
3 - 12,3,12,3,11,2996.96,2843.0,6900.0,2852.0,535.6,535.6,598.5,2453.0
3 - 12,3,12,3,12,1871.22,1821.98,2300.0,1874.0,922.4,922.4,1075.6,1053.4
3 - 12,3,12,3,13,450.49,435.0,998.0,449.9,881.9,881.9,1455.6,993.3
3 - 12,3,12,3,14,1863.32,1820.0,1874.0,1874.0,862.3,862.3,1233.7,913.4
3 - 12,3,12,3,15,2356.72,2296.98,3900.0,3900.0,776.7,776.7,827.3,1284.4
3 - 12,3,12,3,16,3125.64,3000.02,4500.0,4500.0,368.9,368.9,392.2,2765.4
3 - 12,3,12,3,17,5566.53,5320.0,5600.0,5600.0,244.5,244.5,353.9,352.9
3 - 12,3,12,3,18,8975.54,8800.0,9000.0,9000.0,317.2,317.2,401.2,369.2
3 - 12,3,12,3,19,8967.92,8750.0,9000.0,9000.0,319.7,319.7,692.6,341.6
3 - 12,3,12,3,20,8994.28,8932.0,9000.0,9000.0,474.6,474.6,515.1,534.0
3 - 12,3,12,3,21,8983.02,8810.0,9000.0,9000.0,443.9,443.9,580.3,533.1
