Date,Month,Day,Hour,global_tilted_irradiance_instant,Temperature_2m,Shortwave_Radiation,Dayofweek,Base,Peak,Offpeak,Min_Price,Max_Price,Avg_Weighted_Price
8 - 5,8,5,19,0.0,27.0,259.0,2,5038.24,3512.0,6564.48,1280.0,10858.0,5082.66
8 - 5,8,5,20,0.0,25.6,118.0,2,5038.24,3512.0,6564.48,1280.0,10858.0,5082.66
8 - 5,8,5,21,0.0,23.6,18.0,2,5038.24,3512.0,6564.48,1280.0,10858.0,5082.66
8 - 5,8,5,22,0.0,22.2,0.0,2,5038.24,3512.0,6564.48,1280.0,10858.0,5082.66
8 - 5,8,5,23,0.0,21.2,0.0,2,5038.24,3512.0,6564.48,1280.0,10858.0,5082.66
8 - 6,8,6,0,0.0,20.4,0.0,3,5494.57,4724.78,6264.35,1600.0,9100.0,5526.54
8 - 6,8,6,1,0.0,19.4,0.0,3,5494.57,4724.78,6264.35,1600.0,9100.0,5526.54
8 - 6,8,6,2,0.0,18.6,0.0,3,5494.57,4724.78,6264.35,1600.0,9100.0,5526.54
8 - 6,8,6,3,0.0,18.4,0.0,3,5494.57,4724.78,6264.35,1600.0,9100.0,5526.54
8 - 6,8,6,4,38.393845,17.3,0.0,3,5494.57,4724.78,6264.35,1600.0,9100.0,5526.54
8 - 6,8,6,5,103.88652,17.0,0.0,3,5494.57,4724.78,6264.35,1600.0,9100.0,5526.54
8 - 6,8,6,6,200.21185,16.8,0.0,3,5494.57,4724.78,6264.35,1600.0,9100.0,5526.54
8 - 6,8,6,7,272.5712,17.4,21.0,3,5494.57,4724.78,6264.35,1600.0,9100.0,5526.54
8 - 6,8,6,8,325.6699,18.7,61.0,3,5494.57,4724.78,6264.35,1600.0,9100.0,5526.54
8 - 6,8,6,9,417.04736,19.7,64.0,3,5494.57,4724.78,6264.35,1600.0,9100.0,5526.54
8 - 6,8,6,10,315.49594,21.8,252.0,3,5494.57,4724.78,6264.35,1600.0,9100.0,5526.54
8 - 6,8,6,11,292.31985,23.5,424.0,3,5494.57,4724.78,6264.35,1600.0,9100.0,5526.54
8 - 6,8,6,12,344.62927,25.7,340.0,3,5494.57,4724.78,6264.35,1600.0,9100.0,5526.54
8 - 6,8,6,13,258.1047,26.6,498.0,3,5494.57,4724.78,6264.35,1600.0,9100.0,5526.54
8 - 6,8,6,14,252.10933,27.5,703.0,3,5494.57,4724.78,6264.35,1600.0,9100.0,5526.54
8 - 6,8,6,15,182.74725,22.6,473.0,3,5494.57,4724.78,6264.35,1600.0,9100.0,5526.54
8 - 6,8,6,16,126.31249,21.0,147.0,3,5494.57,4724.78,6264.35,1600.0,9100.0,5526.54
8 - 6,8,6,17,43.539078,20.4,173.0,3,5494.57,4724.78,6264.35,1600.0,9100.0,5526.54
8 - 6,8,6,18,0.0,19.9,93.0,3,5494.57,4724.78,6264.35,1600.0,9100.0,5526.54
8 - 6,8,6,19,0.0,19.2,37.0,3,5494.57,4724.78,6264.35,1600.0,9100.0,5526.54
8 - 6,8,6,20,0.0,18.6,25.0,3,5494.57,4724.78,6264.35,1600.0,9100.0,5526.54
8 - 6,8,6,21,0.0,18.1,4.0,3,5494.57,4724.78,6264.35,1600.0,9100.0,5526.54
8 - 6,8,6,22,0.0,16.8,0.0,3,5494.57,4724.78,6264.35,1600.0,9100.0,5526.54
8 - 6,8,6,23,0.0,16.2,0.0,3,5494.57,4724.78,6264.35,1600.0,9100.0,5526.54
8 - 7,8,7,0,0.0,15.8,0.0,4,4859.97,3392.33,6327.6,1088.0,9000.0,4805.43
8 - 7,8,7,1,0.0,15.5,0.0,4,4859.97,3392.33,6327.6,1088.0,9000.0,4805.43
8 - 7,8,7,2,0.0,15.2,0.0,4,4859.97,3392.33,6327.6,1088.0,9000.0,4805.43
8 - 7,8,7,3,0.0,14.9,0.0,4,4859.97,3392.33,6327.6,1088.0,9000.0,4805.43
8 - 7,8,7,4,130.10197,14.5,0.0,4,4859.97,3392.33,6327.6,1088.0,9000.0,4805.43
8 - 7,8,7,5,230.75838,14.1,0.0,4,4859.97,3392.33,6327.6,1088.0,9000.0,4805.43
8 - 7,8,7,6,307.76263,13.4,0.0,4,4859.97,3392.33,6327.6,1088.0,9000.0,4805.43
8 - 7,8,7,7,374.2107,13.9,25.0,4,4859.97,3392.33,6327.6,1088.0,9000.0,4805.43
8 - 7,8,7,8,424.4393,15.1,107.0,4,4859.97,3392.33,6327.6,1088.0,9000.0,4805.43
8 - 7,8,7,9,449.4626,15.8,224.0,4,4859.97,3392.33,6327.6,1088.0,9000.0,4805.43
8 - 7,8,7,10,458.43756,17.2,365.0,4,4859.97,3392.33,6327.6,1088.0,9000.0,4805.43
8 - 7,8,7,11,451.13574,18.5,500.0,4,4859.97,3392.33,6327.6,1088.0,9000.0,4805.43
8 - 7,8,7,12,401.9928,19.7,576.0,4,4859.97,3392.33,6327.6,1088.0,9000.0,4805.43
8 - 7,8,7,13,357.5447,20.5,557.0,4,4859.97,3392.33,6327.6,1088.0,9000.0,4805.43
8 - 7,8,7,14,312.48138,21.4,575.0,4,4859.97,3392.33,6327.6,1088.0,9000.0,4805.43
8 - 7,8,7,15,256.83994,21.8,601.0,4,4859.97,3392.33,6327.6,1088.0,9000.0,4805.43
8 - 7,8,7,16,192.81464,22.4,587.0,4,4859.97,3392.33,6327.6,1088.0,9000.0,4805.43
8 - 7,8,7,17,84.90552,22.4,476.0,4,4859.97,3392.33,6327.6,1088.0,9000.0,4805.43
8 - 7,8,7,18,0.0,22.5,394.0,4,4859.97,3392.33,6327.6,1088.0,9000.0,4805.43
8 - 7,8,7,19,0.0,21.9,258.0,4,4859.97,3392.33,6327.6,1088.0,9000.0,4805.43
8 - 7,8,7,20,0.0,20.4,120.0,4,4859.97,3392.33,6327.6,1088.0,9000.0,4805.43
8 - 7,8,7,21,0.0,18.3,16.0,4,4859.97,3392.33,6327.6,1088.0,9000.0,4805.43
8 - 7,8,7,22,0.0,16.7,0.0,4,4859.97,3392.33,6327.6,1088.0,9000.0,4805.43
8 - 7,8,7,23,0.0,15.4,0.0,4,4859.97,3392.33,6327.6,1088.0,9000.0,4805.43
8 - 8,8,8,0,0.0,13.6,0.0,5,5441.87,3414.08,7469.66,999.0,14702.1,5571.97
8 - 8,8,8,1,0.0,13.2,0.0,5,5441.87,3414.08,7469.66,999.0,14702.1,5571.97
8 - 8,8,8,2,0.0,13.0,0.0,5,5441.87,3414.08,7469.66,999.0,14702.1,5571.97
8 - 8,8,8,3,0.0,12.2,0.0,5,5441.87,3414.08,7469.66,999.0,14702.1,5571.97
8 - 8,8,8,4,131.24997,11.8,0.0,5,5441.87,3414.08,7469.66,999.0,14702.1,5571.97
8 - 8,8,8,5,246.41577,11.6,0.0,5,5441.87,3414.08,7469.66,999.0,14702.1,5571.97
8 - 8,8,8,6,324.43863,10.9,0.0,5,5441.87,3414.08,7469.66,999.0,14702.1,5571.97
8 - 8,8,8,7,380.49246,11.4,32.0,5,5441.87,3414.08,7469.66,999.0,14702.1,5571.97
8 - 8,8,8,8,419.29733,13.9,147.0,5,5441.87,3414.08,7469.66,999.0,14702.1,5571.97
8 - 8,8,8,9,442.8237,16.0,303.0,5,5441.87,3414.08,7469.66,999.0,14702.1,5571.97
8 - 8,8,8,10,450.26105,18.1,467.0,5,5441.87,3414.08,7469.66,999.0,14702.1,5571.97
8 - 8,8,8,11,443.94177,19.8,611.0,5,5441.87,3414.08,7469.66,999.0,14702.1,5571.97
8 - 8,8,8,12,424.1114,21.8,725.0,5,5441.87,3414.08,7469.66,999.0,14702.1,5571.97
8 - 8,8,8,13,387.99356,23.2,800.0,5,5441.87,3414.08,7469.66,999.0,14702.1,5571.97
8 - 8,8,8,14,333.05954,24.3,822.0,5,5441.87,3414.08,7469.66,999.0,14702.1,5571.97
8 - 8,8,8,15,267.27393,25.4,791.0,5,5441.87,3414.08,7469.66,999.0,14702.1,5571.97
8 - 8,8,8,16,185.29776,25.8,708.0,5,5441.87,3414.08,7469.66,999.0,14702.1,5571.97
8 - 8,8,8,17,78.15637,25.9,579.0,5,5441.87,3414.08,7469.66,999.0,14702.1,5571.97
8 - 8,8,8,18,0.0,26.1,429.0,5,5441.87,3414.08,7469.66,999.0,14702.1,5571.97
8 - 8,8,8,19,0.0,25.3,263.0,5,5441.87,3414.08,7469.66,999.0,14702.1,5571.97
8 - 8,8,8,20,0.0,23.2,111.0,5,5441.87,3414.08,7469.66,999.0,14702.1,5571.97
8 - 8,8,8,21,0.0,20.8,13.0,5,5441.87,3414.08,7469.66,999.0,14702.1,5571.97
8 - 8,8,8,22,0.0,19.3,0.0,5,5441.87,3414.08,7469.66,999.0,14702.1,5571.97
8 - 8,8,8,23,0.0,19.1,0.0,5,5441.87,3414.08,7469.66,999.0,14702.1,5571.97
8 - 9,8,9,0,0.0,18.9,0.0,6,6158.0,4753.33,7562.67,3250.0,14699.19,6364.61
8 - 9,8,9,1,0.0,17.4,0.0,6,6158.0,4753.33,7562.67,3250.0,14699.19,6364.61
8 - 9,8,9,2,0.0,16.2,0.0,6,6158.0,4753.33,7562.67,3250.0,14699.19,6364.61
8 - 9,8,9,3,0.0,15.0,0.0,6,6158.0,4753.33,7562.67,3250.0,14699.19,6364.61
8 - 9,8,9,4,119.0586,14.4,0.0,6,6158.0,4753.33,7562.67,3250.0,14699.19,6364.61
8 - 9,8,9,5,232.16296,14.1,0.0,6,6158.0,4753.33,7562.67,3250.0,14699.19,6364.61
8 - 9,8,9,6,309.9543,13.6,0.0,6,6158.0,4753.33,7562.67,3250.0,14699.19,6364.61
8 - 9,8,9,7,366.0159,14.2,29.0,6,6158.0,4753.33,7562.67,3250.0,14699.19,6364.61
8 - 9,8,9,8,404.08868,17.3,137.0,6,6158.0,4753.33,7562.67,3250.0,14699.19,6364.61
8 - 9,8,9,9,427.85587,20.3,286.0,6,6158.0,4753.33,7562.67,3250.0,14699.19,6364.61
8 - 9,8,9,10,435.61502,21.2,358.0,6,6158.0,4753.33,7562.67,3250.0,14699.19,6364.61
8 - 9,8,9,11,429.3377,22.3,401.0,6,6158.0,4753.33,7562.67,3250.0,14699.19,6364.61
8 - 9,8,9,12,408.77618,24.9,628.0,6,6158.0,4753.33,7562.67,3250.0,14699.19,6364.61
8 - 9,8,9,13,374.30194,26.4,754.0,6,6158.0,4753.33,7562.67,3250.0,14699.19,6364.61
8 - 9,8,9,14,271.60287,27.4,764.0,6,6158.0,4753.33,7562.67,3250.0,14699.19,6364.61
8 - 9,8,9,15,258.71887,27.5,667.0,6,6158.0,4753.33,7562.67,3250.0,14699.19,6364.61
8 - 9,8,9,16,172.775,27.5,522.0,6,6158.0,4753.33,7562.67,3250.0,14699.19,6364.61
8 - 9,8,9,17,71.49563,27.2,363.0,6,6158.0,4753.33,7562.67,3250.0,14699.19,6364.61
8 - 9,8,9,18,0.0,27.5,349.0,6,6158.0,4753.33,7562.67,3250.0,14699.19,6364.61
8 - 9,8,9,19,0.0,26.7,249.0,6,6158.0,4753.33,7562.67,3250.0,14699.19,6364.61
8 - 9,8,9,20,0.0,24.5,107.0,6,6158.0,4753.33,7562.67,3250.0,14699.19,6364.61
8 - 9,8,9,21,0.0,22.0,12.0,6,6158.0,4753.33,7562.67,3250.0,14699.19,6364.61
8 - 9,8,9,22,0.0,20.2,0.0,6,6158.0,4753.33,7562.67,3250.0,14699.19,6364.61
8 - 9,8,9,23,0.0,18.7,0.0,6,6158.0,4753.33,7562.67,3250.0,14699.19,6364.61
8 - 10,8,10,0,0.0,17.9,0.0,7,5346.68,4034.25,6659.11,1800.0,10522.0,5523.5
8 - 10,8,10,1,0.0,17.3,0.0,7,5346.68,4034.25,6659.11,1800.0,10522.0,5523.5
8 - 10,8,10,2,0.0,17.2,0.0,7,5346.68,4034.25,6659.11,1800.0,10522.0,5523.5
8 - 10,8,10,3,0.0,16.9,0.0,7,5346.68,4034.25,6659.11,1800.0,10522.0,5523.5
8 - 10,8,10,4,113.105,16.4,0.0,7,5346.68,4034.25,6659.11,1800.0,10522.0,5523.5
8 - 10,8,10,5,226.3062,16.2,0.0,7,5346.68,4034.25,6659.11,1800.0,10522.0,5523.5
8 - 10,8,10,6,304.73926,15.4,0.0,7,5346.68,4034.25,6659.11,1800.0,10522.0,5523.5
8 - 10,8,10,7,360.77625,15.7,27.0,7,5346.68,4034.25,6659.11,1800.0,10522.0,5523.5
8 - 10,8,10,8,399.54654,17.9,133.0,7,5346.68,4034.25,6659.11,1800.0,10522.0,5523.5
8 - 10,8,10,9,422.29794,19.9,275.0,7,5346.68,4034.25,6659.11,1800.0,10522.0,5523.5
8 - 10,8,10,10,429.96777,21.8,430.0,7,5346.68,4034.25,6659.11,1800.0,10522.0,5523.5
8 - 10,8,10,11,422.3773,23.6,570.0,7,5346.68,4034.25,6659.11,1800.0,10522.0,5523.5
8 - 10,8,10,12,397.44067,25.9,672.0,7,5346.68,4034.25,6659.11,1800.0,10522.0,5523.5
8 - 10,8,10,13,348.8828,27.5,744.0,7,5346.68,4034.25,6659.11,1800.0,10522.0,5523.5
8 - 10,8,10,14,305.53967,28.9,764.0,7,5346.68,4034.25,6659.11,1800.0,10522.0,5523.5
8 - 10,8,10,15,242.89308,30.0,750.0,7,5346.68,4034.25,6659.11,1800.0,10522.0,5523.5
8 - 10,8,10,16,148.83603,30.4,661.0,7,5346.68,4034.25,6659.11,1800.0,10522.0,5523.5
8 - 10,8,10,17,56.323456,30.7,549.0,7,5346.68,4034.25,6659.11,1800.0,10522.0,5523.5
8 - 10,8,10,18,0.0,31.1,401.0,7,5346.68,4034.25,6659.11,1800.0,10522.0,5523.5
8 - 10,8,10,19,0.0,29.7,193.0,7,5346.68,4034.25,6659.11,1800.0,10522.0,5523.5
8 - 10,8,10,20,0.0,27.4,57.0,7,5346.68,4034.25,6659.11,1800.0,10522.0,5523.5
8 - 10,8,10,21,0.0,25.8,5.0,7,5346.68,4034.25,6659.11,1800.0,10522.0,5523.5
8 - 10,8,10,22,0.0,25.0,0.0,7,5346.68,4034.25,6659.11,1800.0,10522.0,5523.5
8 - 10,8,10,23,0.0,23.4,0.0,7,5346.68,4034.25,6659.11,1800.0,10522.0,5523.5
8 - 11,8,11,0,0.0,21.8,0.0,1,5141.58,3576.73,6706.44,870.4,11926.0,5361.08
8 - 11,8,11,1,0.0,20.4,0.0,1,5141.58,3576.73,6706.44,870.4,11926.0,5361.08
8 - 11,8,11,2,0.0,20.4,0.0,1,5141.58,3576.73,6706.44,870.4,11926.0,5361.08
8 - 11,8,11,3,0.0,20.1,0.0,1,5141.58,3576.73,6706.44,870.4,11926.0,5361.08
8 - 11,8,11,4,106.82968,20.0,0.0,1,5141.58,3576.73,6706.44,870.4,11926.0,5361.08
8 - 11,8,11,5,218.38377,19.7,0.0,1,5141.58,3576.73,6706.44,870.4,11926.0,5361.08
8 - 11,8,11,6,297.10907,18.6,0.0,1,5141.58,3576.73,6706.44,870.4,11926.0,5361.08
8 - 11,8,11,7,357.17426,17.2,24.0,1,5141.58,3576.73,6706.44,870.4,11926.0,5361.08
8 - 11,8,11,8,399.80353,17.0,99.0,1,5141.58,3576.73,6706.44,870.4,11926.0,5361.08
8 - 11,8,11,9,402.8126,17.4,190.0,1,5141.58,3576.73,6706.44,870.4,11926.0,5361.08
8 - 11,8,11,10,408.8589,18.0,297.0,1,5141.58,3576.73,6706.44,870.4,11926.0,5361.08
8 - 11,8,11,11,402.4707,19.0,479.0,1,5141.58,3576.73,6706.44,870.4,11926.0,5361.08
8 - 11,8,11,12,379.49924,20.2,548.0,1,5141.58,3576.73,6706.44,870.4,11926.0,5361.08
8 - 11,8,11,13,371.78256,21.5,602.0,1,5141.58,3576.73,6706.44,870.4,11926.0,5361.08
8 - 11,8,11,14,324.19656,22.6,590.0,1,5141.58,3576.73,6706.44,870.4,11926.0,5361.08
8 - 11,8,11,15,261.70224,22.7,611.0,1,5141.58,3576.73,6706.44,870.4,11926.0,5361.08
8 - 11,8,11,16,175.76976,22.8,532.0,1,5141.58,3576.73,6706.44,870.4,11926.0,5361.08
8 - 11,8,11,17,69.402145,22.6,421.0,1,5141.58,3576.73,6706.44,870.4,11926.0,5361.08
8 - 11,8,11,18,0.0,22.8,362.0,1,5141.58,3576.73,6706.44,870.4,11926.0,5361.08
8 - 11,8,11,19,0.0,21.9,239.0,1,5141.58,3576.73,6706.44,870.4,11926.0,5361.08
8 - 11,8,11,20,0.0,20.1,96.0,1,5141.58,3576.73,6706.44,870.4,11926.0,5361.08
8 - 11,8,11,21,0.0,18.5,11.0,1,5141.58,3576.73,6706.44,870.4,11926.0,5361.08
8 - 11,8,11,22,0.0,17.5,0.0,1,5141.58,3576.73,6706.44,870.4,11926.0,5361.08
8 - 11,8,11,23,0.0,16.3,0.0,1,5141.58,3576.73,6706.44,870.4,11926.0,5361.08
8 - 12,8,12,0,0.0,15.1,0.0,2,5331.48,3125.17,7537.79,555.0,14700.38,5642.83
8 - 12,8,12,1,0.0,14.5,0.0,2,5331.48,3125.17,7537.79,555.0,14700.38,5642.83
8 - 12,8,12,2,0.0,13.9,0.0,2,5331.48,3125.17,7537.79,555.0,14700.38,5642.83
8 - 12,8,12,3,0.0,13.2,0.0,2,5331.48,3125.17,7537.79,555.0,14700.38,5642.83
8 - 12,8,12,4,114.71775,12.9,0.0,2,5331.48,3125.17,7537.79,555.0,14700.38,5642.83
8 - 12,8,12,5,230.62679,12.3,0.0,2,5331.48,3125.17,7537.79,555.0,14700.38,5642.83
8 - 12,8,12,6,308.65076,12.2,0.0,2,5331.48,3125.17,7537.79,555.0,14700.38,5642.83
8 - 12,8,12,7,363.66055,12.1,28.0,2,5331.48,3125.17,7537.79,555.0,14700.38,5642.83
8 - 12,8,12,8,402.39902,14.1,143.0,2,5331.48,3125.17,7537.79,555.0,14700.38,5642.83
8 - 12,8,12,9,425.12115,17.0,301.0,2,5331.48,3125.17,7537.79,555.0,14700.38,5642.83
8 - 12,8,12,10,433.45053,19.0,463.0,2,5331.48,3125.17,7537.79,555.0,14700.38,5642.83
8 - 12,8,12,11,426.49527,20.3,608.0,2,5331.48,3125.17,7537.79,555.0,14700.38,5642.83
8 - 12,8,12,12,404.8032,21.8,722.0,2,5331.48,3125.17,7537.79,555.0,14700.38,5642.83
8 - 12,8,12,13,369.15527,22.6,788.0,2,5331.48,3125.17,7537.79,555.0,14700.38,5642.83
8 - 12,8,12,14,319.00748,23.3,811.0,2,5331.48,3125.17,7537.79,555.0,14700.38,5642.83
8 - 12,8,12,15,253.3005,23.7,779.0,2,5331.48,3125.17,7537.79,555.0,14700.38,5642.83
8 - 12,8,12,16,170.84802,24.0,696.0,2,5331.48,3125.17,7537.79,555.0,14700.38,5642.83
8 - 12,8,12,17,64.17388,23.9,570.0,2,5331.48,3125.17,7537.79,555.0,14700.38,5642.83
8 - 12,8,12,18,0.0,24.2,418.0,2,5331.48,3125.17,7537.79,555.0,14700.38,5642.83
8 - 12,8,12,19,0.0,23.4,253.0,2,5331.48,3125.17,7537.79,555.0,14700.38,5642.83
8 - 12,8,12,20,0.0,21.4,99.0,2,5331.48,3125.17,7537.79,555.0,14700.38,5642.83
8 - 12,8,12,21,0.0,19.7,9.0,2,5331.48,3125.17,7537.79,555.0,14700.38,5642.83
8 - 12,8,12,22,0.0,18.6,0.0,2,5331.48,3125.17,7537.79,555.0,14700.38,5642.83
8 - 12,8,12,23,0.0,18.1,0.0,2,5331.48,3125.17,7537.79,555.0,14700.38,5642.83
8 - 13,8,13,0,0.0,16.6,0.0,3,5993.44,4329.73,7657.16,1300.0,14849.21,6293.96
8 - 13,8,13,1,0.0,16.1,0.0,3,5993.44,4329.73,7657.16,1300.0,14849.21,6293.96
8 - 13,8,13,2,0.0,15.6,0.0,3,5993.44,4329.73,7657.16,1300.0,14849.21,6293.96
8 - 13,8,13,3,0.0,15.0,0.0,3,5993.44,4329.73,7657.16,1300.0,14849.21,6293.96
8 - 13,8,13,4,108.11989,14.7,0.0,3,5993.44,4329.73,7657.16,1300.0,14849.21,6293.96
8 - 13,8,13,5,219.64445,14.4,0.0,3,5993.44,4329.73,7657.16,1300.0,14849.21,6293.96
8 - 13,8,13,6,297.54688,13.7,0.0,3,5993.44,4329.73,7657.16,1300.0,14849.21,6293.96
8 - 13,8,13,7,353.82013,13.9,23.0,3,5993.44,4329.73,7657.16,1300.0,14849.21,6293.96
8 - 13,8,13,8,391.28296,15.9,126.0,3,5993.44,4329.73,7657.16,1300.0,14849.21,6293.96
8 - 13,8,13,9,414.16815,18.0,272.0,3,5993.44,4329.73,7657.16,1300.0,14849.21,6293.96
8 - 13,8,13,10,422.43738,19.7,429.0,3,5993.44,4329.73,7657.16,1300.0,14849.21,6293.96
8 - 13,8,13,11,415.77972,20.9,576.0,3,5993.44,4329.73,7657.16,1300.0,14849.21,6293.96
8 - 13,8,13,12,395.17923,23.0,687.0,3,5993.44,4329.73,7657.16,1300.0,14849.21,6293.96
8 - 13,8,13,13,359.35046,24.2,768.0,3,5993.44,4329.73,7657.16,1300.0,14849.21,6293.96
8 - 13,8,13,14,311.03287,25.1,794.0,3,5993.44,4329.73,7657.16,1300.0,14849.21,6293.96
8 - 13,8,13,15,247.2829,26.1,763.0,3,5993.44,4329.73,7657.16,1300.0,14849.21,6293.96
8 - 13,8,13,16,165.4079,26.3,682.0,3,5993.44,4329.73,7657.16,1300.0,14849.21,6293.96
8 - 13,8,13,17,60.637146,26.3,561.0,3,5993.44,4329.73,7657.16,1300.0,14849.21,6293.96
8 - 13,8,13,18,0.0,26.5,411.0,3,5993.44,4329.73,7657.16,1300.0,14849.21,6293.96
8 - 13,8,13,19,0.0,25.6,249.0,3,5993.44,4329.73,7657.16,1300.0,14849.21,6293.96
8 - 13,8,13,20,0.0,23.4,98.0,3,5993.44,4329.73,7657.16,1300.0,14849.21,6293.96
8 - 13,8,13,21,0.0,21.5,8.0,3,5993.44,4329.73,7657.16,1300.0,14849.21,6293.96
8 - 13,8,13,22,0.0,20.0,0.0,3,5993.44,4329.73,7657.16,1300.0,14849.21,6293.96
8 - 13,8,13,23,0.0,18.6,0.0,3,5993.44,4329.73,7657.16,1300.0,14849.21,6293.96
8 - 14,8,14,0,0.0,17.8,0.0,4,6204.16,4688.83,7719.49,1555.0,15000.0,6508.94
8 - 14,8,14,1,0.0,17.3,0.0,4,6204.16,4688.83,7719.49,1555.0,15000.0,6508.94
8 - 14,8,14,2,0.0,17.0,0.0,4,6204.16,4688.83,7719.49,1555.0,15000.0,6508.94
8 - 14,8,14,3,0.0,16.8,0.0,4,6204.16,4688.83,7719.49,1555.0,15000.0,6508.94
8 - 14,8,14,4,103.59127,16.5,0.0,4,6204.16,4688.83,7719.49,1555.0,15000.0,6508.94
8 - 14,8,14,5,215.40521,16.2,0.0,4,6204.16,4688.83,7719.49,1555.0,15000.0,6508.94
8 - 14,8,14,6,292.42563,15.3,0.0,4,6204.16,4688.83,7719.49,1555.0,15000.0,6508.94
8 - 14,8,14,7,346.71487,15.5,22.0,4,6204.16,4688.83,7719.49,1555.0,15000.0,6508.94
8 - 14,8,14,8,385.2745,17.5,128.0,4,6204.16,4688.83,7719.49,1555.0,15000.0,6508.94
8 - 14,8,14,9,407.73538,19.7,279.0,4,6204.16,4688.83,7719.49,1555.0,15000.0,6508.94
8 - 14,8,14,10,416.56717,21.5,439.0,4,6204.16,4688.83,7719.49,1555.0,15000.0,6508.94
8 - 14,8,14,11,409.55316,22.8,581.0,4,6204.16,4688.83,7719.49,1555.0,15000.0,6508.94
8 - 14,8,14,12,389.65775,24.9,694.0,4,6204.16,4688.83,7719.49,1555.0,15000.0,6508.94
8 - 14,8,14,13,356.61108,26.4,766.0,4,6204.16,4688.83,7719.49,1555.0,15000.0,6508.94
8 - 14,8,14,14,305.34692,27.5,787.0,4,6204.16,4688.83,7719.49,1555.0,15000.0,6508.94
8 - 14,8,14,15,241.18054,28.2,756.0,4,6204.16,4688.83,7719.49,1555.0,15000.0,6508.94
8 - 14,8,14,16,158.4905,28.4,675.0,4,6204.16,4688.83,7719.49,1555.0,15000.0,6508.94
8 - 14,8,14,17,55.654095,28.4,554.0,4,6204.16,4688.83,7719.49,1555.0,15000.0,6508.94
8 - 14,8,14,18,0.0,28.5,404.0,4,6204.16,4688.83,7719.49,1555.0,15000.0,6508.94
8 - 14,8,14,19,0.0,27.3,243.0,4,6204.16,4688.83,7719.49,1555.0,15000.0,6508.94
8 - 14,8,14,20,0.0,24.9,94.0,4,6204.16,4688.83,7719.49,1555.0,15000.0,6508.94
8 - 14,8,14,21,0.0,23.2,7.0,4,6204.16,4688.83,7719.49,1555.0,15000.0,6508.94
8 - 14,8,14,22,0.0,21.9,0.0,4,6204.16,4688.83,7719.49,1555.0,15000.0,6508.94
8 - 14,8,14,23,0.0,20.8,0.0,4,6204.16,4688.83,7719.49,1555.0,15000.0,6508.94
8 - 15,8,15,0,0.0,19.7,0.0,5,4691.96,3368.92,6015.0,500.0,11000.0,4766.7
8 - 15,8,15,1,0.0,19.1,0.0,5,4691.96,3368.92,6015.0,500.0,11000.0,4766.7
8 - 15,8,15,2,0.0,18.6,0.0,5,4691.96,3368.92,6015.0,500.0,11000.0,4766.7
8 - 15,8,15,3,0.0,18.1,0.0,5,4691.96,3368.92,6015.0,500.0,11000.0,4766.7
8 - 15,8,15,4,96.24471,18.0,0.0,5,4691.96,3368.92,6015.0,500.0,11000.0,4766.7
8 - 15,8,15,5,207.75441,17.6,0.0,5,4691.96,3368.92,6015.0,500.0,11000.0,4766.7
8 - 15,8,15,6,286.609,16.7,0.0,5,4691.96,3368.92,6015.0,500.0,11000.0,4766.7
8 - 15,8,15,7,342.08768,16.7,21.0,5,4691.96,3368.92,6015.0,500.0,11000.0,4766.7
8 - 15,8,15,8,380.71457,18.4,125.0,5,4691.96,3368.92,6015.0,500.0,11000.0,4766.7
8 - 15,8,15,9,403.69928,20.6,275.0,5,4691.96,3368.92,6015.0,500.0,11000.0,4766.7
8 - 15,8,15,10,412.1187,22.1,441.0,5,4691.96,3368.92,6015.0,500.0,11000.0,4766.7
8 - 15,8,15,11,405.18878,23.2,586.0,5,4691.96,3368.92,6015.0,500.0,11000.0,4766.7
8 - 15,8,15,12,385.31473,25.3,698.0,5,4691.96,3368.92,6015.0,500.0,11000.0,4766.7
8 - 15,8,15,13,349.31287,26.6,769.0,5,4691.96,3368.92,6015.0,500.0,11000.0,4766.7
8 - 15,8,15,14,299.48975,27.5,790.0,5,4691.96,3368.92,6015.0,500.0,11000.0,4766.7
8 - 15,8,15,15,228.1385,28.0,759.0,5,4691.96,3368.92,6015.0,500.0,11000.0,4766.7
8 - 15,8,15,16,147.54706,28.0,678.0,5,4691.96,3368.92,6015.0,500.0,11000.0,4766.7
8 - 15,8,15,17,52.532066,27.8,556.0,5,4691.96,3368.92,6015.0,500.0,11000.0,4766.7
8 - 15,8,15,18,0.0,27.7,406.0,5,4691.96,3368.92,6015.0,500.0,11000.0,4766.7
8 - 15,8,15,19,0.0,26.9,242.0,5,4691.96,3368.92,6015.0,500.0,11000.0,4766.7
8 - 15,8,15,20,0.0,24.6,92.0,5,4691.96,3368.92,6015.0,500.0,11000.0,4766.7
8 - 15,8,15,21,0.0,22.8,7.0,5,4691.96,3368.92,6015.0,500.0,11000.0,4766.7
8 - 15,8,15,22,0.0,21.3,0.0,5,4691.96,3368.92,6015.0,500.0,11000.0,4766.7
8 - 15,8,15,23,0.0,19.6,0.0,5,4691.96,3368.92,6015.0,500.0,11000.0,4766.7
8 - 16,8,16,0,0.0,18.1,0.0,6,4818.89,2778.33,6859.45,474.0,11000.0,4967.63
8 - 16,8,16,1,0.0,17.5,0.0,6,4818.89,2778.33,6859.45,474.0,11000.0,4967.63
