Date,Month,Day,Hour,global_tilted_irradiance_instant
9 - 6,9,6,7,245.80792
9 - 6,9,6,8,280.136
9 - 6,9,6,9,308.8899
9 - 6,9,6,10,306.93942
9 - 6,9,6,11,299.01935
9 - 6,9,6,12,273.16086
9 - 6,9,6,13,237.99504
9 - 6,9,6,14,193.27534
9 - 6,9,6,15,136.10793
9 - 6,9,6,16,64.15302
9 - 6,9,6,17,0.0
9 - 6,9,6,18,0.0
9 - 6,9,6,19,0.0
9 - 6,9,6,20,0.0
9 - 6,9,6,21,0.0
9 - 6,9,6,22,0.0
9 - 6,9,6,23,0.0
9 - 7,9,7,0,0.0
9 - 7,9,7,1,0.0
9 - 7,9,7,2,0.0
9 - 7,9,7,3,0.0
9 - 7,9,7,4,8.751659
9 - 7,9,7,5,111.75639
9 - 7,9,7,6,167.80646
9 - 7,9,7,7,218.35106
9 - 7,9,7,8,268.7261
9 - 7,9,7,9,281.12354
9 - 7,9,7,10,289.4222
9 - 7,9,7,11,282.72153
9 - 7,9,7,12,262.58743
9 - 7,9,7,13,242.74007
9 - 7,9,7,14,191.08743
9 - 7,9,7,15,129.50949
9 - 7,9,7,16,58.638073
9 - 7,9,7,17,0.0
9 - 7,9,7,18,0.0
9 - 7,9,7,19,0.0
9 - 7,9,7,20,0.0
9 - 7,9,7,21,0.0
9 - 7,9,7,22,0.0
9 - 7,9,7,23,0.0
9 - 8,9,8,0,0.0
9 - 8,9,8,1,0.0
9 - 8,9,8,2,0.0
9 - 8,9,8,3,0.0
9 - 8,9,8,4,0.0
9 - 8,9,8,5,104.00547
9 - 8,9,8,6,174.95615
9 - 8,9,8,7,223.91525
9 - 8,9,8,8,263.32214
9 - 8,9,8,9,279.87564
9 - 8,9,8,10,282.91122
9 - 8,9,8,11,276.89178
9 - 8,9,8,12,261.47372
9 - 8,9,8,13,227.07826
9 - 8,9,8,14,183.54384
9 - 8,9,8,15,127.203026
9 - 8,9,8,16,56.186047
9 - 8,9,8,17,0.0
9 - 8,9,8,18,0.0
9 - 8,9,8,19,0.0
9 - 8,9,8,20,0.0
9 - 8,9,8,21,0.0
9 - 8,9,8,22,0.0
9 - 8,9,8,23,0.0
9 - 9,9,9,0,0.0
9 - 9,9,9,1,0.0
9 - 9,9,9,2,0.0
9 - 9,9,9,3,0.0
9 - 9,9,9,4,0.0
9 - 9,9,9,5,78.44044
9 - 9,9,9,6,144.7815
9 - 9,9,9,7,186.91937
9 - 9,9,9,8,273.4065
9 - 9,9,9,9,265.39304
9 - 9,9,9,10,314.2325
9 - 9,9,9,11,328.37387
9 - 9,9,9,12,294.84778
9 - 9,9,9,13,100.54042
9 - 9,9,9,14,102.64986
9 - 9,9,9,15,73.772415
9 - 9,9,9,16,23.628397
9 - 9,9,9,17,0.0
9 - 9,9,9,18,0.0
9 - 9,9,9,19,0.0
9 - 9,9,9,20,0.0
9 - 9,9,9,21,0.0
9 - 9,9,9,22,0.0
9 - 9,9,9,23,0.0
9 - 10,9,10,0,0.0
9 - 10,9,10,1,0.0
9 - 10,9,10,2,0.0
9 - 10,9,10,3,0.0
9 - 10,9,10,4,0.0
9 - 10,9,10,5,103.181404
9 - 10,9,10,6,165.20805
9 - 10,9,10,7,216.52467
9 - 10,9,10,8,266.23605
9 - 10,9,10,9,281.33282
9 - 10,9,10,10,274.4038
9 - 10,9,10,11,263.41824
9 - 10,9,10,12,243.51067
9 - 10,9,10,13,210.80841
9 - 10,9,10,14,166.49138
9 - 10,9,10,15,115.4926
9 - 10,9,10,16,45.644154
9 - 10,9,10,17,0.0
9 - 10,9,10,18,0.0
9 - 10,9,10,19,0.0
9 - 10,9,10,20,0.0
9 - 10,9,10,21,0.0
9 - 10,9,10,22,0.0
9 - 10,9,10,23,0.0
9 - 11,9,11,0,0.0
9 - 11,9,11,1,0.0
9 - 11,9,11,2,0.0
9 - 11,9,11,3,0.0
9 - 11,9,11,4,0.0
9 - 11,9,11,5,46.798714
9 - 11,9,11,6,74.27373
9 - 11,9,11,7,87.26556
9 - 11,9,11,8,162.67012
9 - 11,9,11,9,156.07817
9 - 11,9,11,10,162.35345
9 - 11,9,11,11,177.03487
9 - 11,9,11,12,158.75327
9 - 11,9,11,13,108.15978
9 - 11,9,11,14,48.801674
9 - 11,9,11,15,12.107458
9 - 11,9,11,16,10.611094
9 - 11,9,11,17,0.0
9 - 11,9,11,18,0.0
9 - 11,9,11,19,0.0
9 - 11,9,11,20,0.0
9 - 11,9,11,21,0.0
9 - 11,9,11,22,0.0
9 - 11,9,11,23,0.0
9 - 12,9,12,0,0.0
9 - 12,9,12,1,0.0
9 - 12,9,12,2,0.0
9 - 12,9,12,3,0.0
9 - 12,9,12,4,0.0
9 - 12,9,12,5,15.298641
9 - 12,9,12,6,19.2287
9 - 12,9,12,7,33.437656
9 - 12,9,12,8,74.58438
9 - 12,9,12,9,102.35273
9 - 12,9,12,10,162.73941
9 - 12,9,12,11,191.92383
9 - 12,9,12,12,136.91472
9 - 12,9,12,13,126.39826
9 - 12,9,12,14,130.45644
9 - 12,9,12,15,61.318928
9 - 12,9,12,16,20.132145
9 - 12,9,12,17,0.0
9 - 12,9,12,18,0.0
9 - 12,9,12,19,0.0
9 - 12,9,12,20,0.0
9 - 12,9,12,21,0.0
9 - 12,9,12,22,0.0
9 - 12,9,12,23,0.0
9 - 13,9,13,0,0.0
9 - 13,9,13,1,0.0
9 - 13,9,13,2,0.0
9 - 13,9,13,3,0.0
9 - 13,9,13,4,0.0
9 - 13,9,13,5,48.901005
9 - 13,9,13,6,107.49514
9 - 13,9,13,7,144.51155
9 - 13,9,13,8,220.695
9 - 13,9,13,9,266.44424
9 - 13,9,13,10,244.7321
9 - 13,9,13,11,271.51855
9 - 13,9,13,12,271.69247
9 - 13,9,13,13,250.56384
9 - 13,9,13,14,187.3282
9 - 13,9,13,15,105.08393
9 - 13,9,13,16,31.9895
9 - 13,9,13,17,0.0
9 - 13,9,13,18,0.0
9 - 13,9,13,19,0.0
9 - 13,9,13,20,0.0
9 - 13,9,13,21,0.0
9 - 13,9,13,22,0.0
9 - 13,9,13,23,0.0
9 - 14,9,14,0,0.0
9 - 14,9,14,1,0.0
9 - 14,9,14,2,0.0
9 - 14,9,14,3,0.0
9 - 14,9,14,4,0.0
9 - 14,9,14,5,81.819756
9 - 14,9,14,6,142.2735
9 - 14,9,14,7,186.61554
9 - 14,9,14,8,218.66063
9 - 14,9,14,9,242.90724
9 - 14,9,14,10,258.76346
9 - 14,9,14,11,271.8141
9 - 14,9,14,12,247.98111
9 - 14,9,14,13,192.22282
9 - 14,9,14,14,150.60631
9 - 14,9,14,15,98.29139
9 - 14,9,14,16,32.317417
9 - 14,9,14,17,0.0
9 - 14,9,14,18,0.0
9 - 14,9,14,19,0.0
9 - 14,9,14,20,0.0
9 - 14,9,14,21,0.0
9 - 14,9,14,22,0.0
9 - 14,9,14,23,0.0
9 - 15,9,15,0,0.0
9 - 15,9,15,1,0.0
9 - 15,9,15,2,0.0
9 - 15,9,15,3,0.0
9 - 15,9,15,4,0.0
9 - 15,9,15,5,9.002526
9 - 15,9,15,6,53.58204
9 - 15,9,15,7,161.16888
9 - 15,9,15,8,249.49008
9 - 15,9,15,9,244.5388
9 - 15,9,15,10,256.6321
9 - 15,9,15,11,269.17004
9 - 15,9,15,12,210.41606
9 - 15,9,15,13,209.74579
9 - 15,9,15,14,152.81001
9 - 15,9,15,15,92.74747
9 - 15,9,15,16,28.485064
9 - 15,9,15,17,0.0
9 - 15,9,15,18,0.0
9 - 15,9,15,19,0.0
9 - 15,9,15,20,0.0
9 - 15,9,15,21,0.0
9 - 15,9,15,22,0.0
9 - 15,9,15,23,0.0
9 - 16,9,16,0,0.0
9 - 16,9,16,1,0.0
9 - 16,9,16,2,0.0
9 - 16,9,16,3,0.0
9 - 16,9,16,4,0.0
9 - 16,9,16,5,73.65863
9 - 16,9,16,6,134.96729
9 - 16,9,16,7,188.36824
9 - 16,9,16,8,209.38649
9 - 16,9,16,9,224.55136
9 - 16,9,16,10,231.52867
9 - 16,9,16,11,226.02148
9 - 16,9,16,12,207.1247
9 - 16,9,16,13,184.76111
9 - 16,9,16,14,145.98584
9 - 16,9,16,15,93.28643
9 - 16,9,16,16,18.776306
9 - 16,9,16,17,0.0
9 - 16,9,16,18,0.0
9 - 16,9,16,19,0.0
9 - 16,9,16,20,0.0
9 - 16,9,16,21,0.0
9 - 16,9,16,22,0.0
9 - 16,9,16,23,0.0
9 - 17,9,17,0,0.0
9 - 17,9,17,1,0.0
9 - 17,9,17,2,0.0
9 - 17,9,17,3,0.0
9 - 17,9,17,4,0.0
9 - 17,9,17,5,41.433887
9 - 17,9,17,6,109.67768
9 - 17,9,17,7,209.77345
9 - 17,9,17,8,275.83255
9 - 17,9,17,9,303.29733
9 - 17,9,17,10,286.29892
9 - 17,9,17,11,270.87607
9 - 17,9,17,12,248.1897
9 - 17,9,17,13,185.42743
9 - 17,9,17,14,131.20096
9 - 17,9,17,15,81.49957
9 - 17,9,17,16,22.491055
9 - 17,9,17,17,0.0
9 - 17,9,17,18,0.0
9 - 17,9,17,19,0.0
9 - 17,9,17,20,0.0
9 - 17,9,17,21,0.0
9 - 17,9,17,22,0.0
9 - 17,9,17,23,0.0
9 - 18,9,18,0,0.0
9 - 18,9,18,1,0.0
9 - 18,9,18,2,0.0
9 - 18,9,18,3,0.0
9 - 18,9,18,4,0.0
9 - 18,9,18,5,60.386616
9 - 18,9,18,6,124.00985
9 - 18,9,18,7,170.2563
9 - 18,9,18,8,204.8072
9 - 18,9,18,9,229.0447
9 - 18,9,18,10,227.51944
9 - 18,9,18,11,223.83253
9 - 18,9,18,12,199.14586
9 - 18,9,18,13,179.82617
9 - 18,9,18,14,149.94574
9 - 18,9,18,15,81.754684
9 - 18,9,18,16,19.93407
9 - 18,9,18,17,0.0
9 - 18,9,18,18,0.0
9 - 18,9,18,19,0.0
9 - 18,9,18,20,0.0
9 - 18,9,18,21,0.0
9 - 18,9,18,22,0.0
9 - 18,9,18,23,0.0
9 - 19,9,19,0,0.0
9 - 19,9,19,1,0.0
9 - 19,9,19,2,0.0
9 - 19,9,19,3,0.0
9 - 19,9,19,4,0.0
9 - 19,9,19,5,41.28988
9 - 19,9,19,6,114.896164
9 - 19,9,19,7,89.25087
9 - 19,9,19,8,129.91196
9 - 19,9,19,9,163.37547
9 - 19,9,19,10,243.6691
9 - 19,9,19,11,252.07452
9 - 19,9,19,12,202.8709
9 - 19,9,19,13,184.4118
9 - 19,9,19,14,123.77382
9 - 19,9,19,15,74.41178
9 - 19,9,19,16,15.538643
9 - 19,9,19,17,0.0
9 - 19,9,19,18,0.0
9 - 19,9,19,19,0.0
9 - 19,9,19,20,0.0
9 - 19,9,19,21,0.0
9 - 19,9,19,22,0.0
9 - 19,9,19,23,0.0
9 - 20,9,20,0,0.0
9 - 20,9,20,1,0.0
9 - 20,9,20,2,0.0
9 - 20,9,20,3,0.0
9 - 20,9,20,4,0.0
9 - 20,9,20,5,55.36524
9 - 20,9,20,6,114.74895
9 - 20,9,20,7,154.72795
9 - 20,9,20,8,187.42006
9 - 20,9,20,9,202.71834
9 - 20,9,20,10,251.1339
9 - 20,9,20,11,238.3727
9 - 20,9,20,12,222.37347
9 - 20,9,20,13,168.12914
9 - 20,9,20,14,124.63221
9 - 20,9,20,15,70.4129
9 - 20,9,20,16,13.278511
9 - 20,9,20,17,0.0
9 - 20,9,20,18,0.0
9 - 20,9,20,19,0.0
9 - 20,9,20,20,0.0
9 - 20,9,20,21,0.0
9 - 20,9,20,22,0.0
9 - 20,9,20,23,0.0
9 - 21,9,21,0,0.0
9 - 21,9,21,1,0.0
9 - 21,9,21,2,0.0
9 - 21,9,21,3,0.0
9 - 21,9,21,4,0.0
9 - 21,9,21,5,52.987392
9 - 21,9,21,6,104.90462
9 - 21,9,21,7,146.31496
9 - 21,9,21,8,174.61888
9 - 21,9,21,9,194.6756
9 - 21,9,21,10,202.11104
9 - 21,9,21,11,195.80832
9 - 21,9,21,12,178.39539
9 - 21,9,21,13,149.99266
9 - 21,9,21,14,112.16027
9 - 21,9,21,15,66.09306
9 - 21,9,21,16,10.765175
9 - 21,9,21,17,0.0
9 - 21,9,21,18,0.0
9 - 21,9,21,19,0.0
9 - 21,9,21,20,0.0
9 - 21,9,21,21,0.0
9 - 21,9,21,22,0.0
9 - 21,9,21,23,0.0
9 - 22,9,22,0,0.0
9 - 22,9,22,1,0.0
9 - 22,9,22,2,0.0
9 - 22,9,22,3,0.0
9 - 22,9,22,4,0.0
9 - 22,9,22,5,48.806774
9 - 22,9,22,6,100.59402
9 - 22,9,22,7,139.34996
9 - 22,9,22,8,169.4978
9 - 22,9,22,9,187.9011
9 - 22,9,22,10,193.91219
9 - 22,9,22,11,189.51607
9 - 22,9,22,12,172.28369
9 - 22,9,22,13,144.78946
9 - 22,9,22,14,107.18179
9 - 22,9,22,15,61.82246
9 - 22,9,22,16,8.353651
9 - 22,9,22,17,0.0
9 - 22,9,22,18,0.0
9 - 22,9,22,19,0.0
9 - 22,9,22,20,0.0
9 - 22,9,22,21,0.0
9 - 22,9,22,22,0.0
9 - 22,9,22,23,0.0
9 - 23,9,23,0,0.0
9 - 23,9,23,1,0.0
9 - 23,9,23,2,0.0
9 - 23,9,23,3,0.0
9 - 23,9,23,4,0.0
9 - 23,9,23,5,44.462894
9 - 23,9,23,6,101.67895
9 - 23,9,23,7,150.94063
9 - 23,9,23,8,168.48804
9 - 23,9,23,9,182.8532
9 - 23,9,23,10,186.78299
9 - 23,9,23,11,182.01476
9 - 23,9,23,12,166.21458
9 - 23,9,23,13,144.09045
9 - 23,9,23,14,106.18229
9 - 23,9,23,15,57.736572
9 - 23,9,23,16,5.6614428
9 - 23,9,23,17,0.0
9 - 23,9,23,18,0.0
9 - 23,9,23,19,0.0
9 - 23,9,23,20,0.0
9 - 23,9,23,21,0.0
9 - 23,9,23,22,0.0
9 - 23,9,23,23,0.0
9 - 24,9,24,0,0.0
9 - 24,9,24,1,0.0
9 - 24,9,24,2,0.0
9 - 24,9,24,3,0.0
9 - 24,9,24,4,0.0
9 - 24,9,24,5,15.785961
9 - 24,9,24,6,57.697914
9 - 24,9,24,7,82.82604
9 - 24,9,24,8,126.54729
9 - 24,9,24,9,123.29799
9 - 24,9,24,10,123.712
9 - 24,9,24,11,126.45904
9 - 24,9,24,12,118.08768
9 - 24,9,24,13,90.19692
9 - 24,9,24,14,53.587093
9 - 24,9,24,15,29.318771
9 - 24,9,24,16,1.8242342
9 - 24,9,24,17,0.0
9 - 24,9,24,18,0.0
9 - 24,9,24,19,0.0
9 - 24,9,24,20,0.0
9 - 24,9,24,21,0.0
9 - 24,9,24,22,0.0
9 - 24,9,24,23,0.0
9 - 25,9,25,0,0.0
9 - 25,9,25,1,0.0
9 - 25,9,25,2,0.0
9 - 25,9,25,3,0.0
9 - 25,9,25,4,0.0
9 - 25,9,25,5,9.284389
9 - 25,9,25,6,24.040375
9 - 25,9,25,7,65.50796
9 - 25,9,25,8,83.01497
9 - 25,9,25,9,140.94307
9 - 25,9,25,10,195.1467
9 - 25,9,25,11,257.25385
9 - 25,9,25,12,198.36928
9 - 25,9,25,13,189.91974
9 - 25,9,25,14,123.22079
9 - 25,9,25,15,59.991814
9 - 25,9,25,16,2.307601
9 - 25,9,25,17,0.0
9 - 25,9,25,18,0.0
9 - 25,9,25,19,0.0
9 - 25,9,25,20,0.0
9 - 25,9,25,21,0.0
9 - 25,9,25,22,0.0
9 - 25,9,25,23,0.0
9 - 26,9,26,0,0.0
9 - 26,9,26,1,0.0
9 - 26,9,26,2,0.0
9 - 26,9,26,3,0.0
9 - 26,9,26,4,0.0
9 - 26,9,26,5,38.914356
9 - 26,9,26,6,83.72293
9 - 26,9,26,7,125.24792
9 - 26,9,26,8,156.36916
9 - 26,9,26,9,175.19739
9 - 26,9,26,10,184.49368
9 - 26,9,26,11,175.87553
9 - 26,9,26,12,157.3002
9 - 26,9,26,13,124.642876
9 - 26,9,26,14,89.702194
9 - 26,9,26,15,46.84238
9 - 26,9,26,16,0.5417991
9 - 26,9,26,17,0.0
9 - 26,9,26,18,0.0
9 - 26,9,26,19,0.0
9 - 26,9,26,20,0.0
9 - 26,9,26,21,0.0
9 - 26,9,26,22,0.0
9 - 26,9,26,23,0.0
9 - 27,9,27,0,0.0
9 - 27,9,27,1,0.0
9 - 27,9,27,2,0.0
9 - 27,9,27,3,0.0
9 - 27,9,27,4,0.0
9 - 27,9,27,5,35.20129
9 - 27,9,27,6,75.67616
9 - 27,9,27,7,112.28572
9 - 27,9,27,8,140.98262
9 - 27,9,27,9,159.73242
9 - 27,9,27,10,165.51251
9 - 27,9,27,11,161.27641
9 - 27,9,27,12,145.625
9 - 27,9,27,13,118.29094
9 - 27,9,27,14,83.667915
9 - 27,9,27,15,42.59304
9 - 27,9,27,16,0.0
9 - 27,9,27,17,0.0
9 - 27,9,27,18,0.0
9 - 27,9,27,19,0.0
9 - 27,9,27,20,0.0
9 - 27,9,27,21,0.0
9 - 27,9,27,22,0.0
9 - 27,9,27,23,0.0
9 - 28,9,28,0,0.0
9 - 28,9,28,1,0.0
9 - 28,9,28,2,0.0
9 - 28,9,28,3,0.0
9 - 28,9,28,4,0.0
9 - 28,9,28,5,40.742725
9 - 28,9,28,6,108.13156
9 - 28,9,28,7,131.45558
9 - 28,9,28,8,169.92232
9 - 28,9,28,9,123.40993
9 - 28,9,28,10,155.16684
9 - 28,9,28,11,219.65553
9 - 28,9,28,12,195.35822
9 - 28,9,28,13,186.80835
9 - 28,9,28,14,102.69187
9 - 28,9,28,15,33.40822
9 - 28,9,28,16,0.0
9 - 28,9,28,17,0.0
9 - 28,9,28,18,0.0
9 - 28,9,28,19,0.0
9 - 28,9,28,20,0.0
9 - 28,9,28,21,0.0
9 - 28,9,28,22,0.0
9 - 28,9,28,23,0.0
9 - 29,9,29,0,0.0
9 - 29,9,29,1,0.0
9 - 29,9,29,2,0.0
9 - 29,9,29,3,0.0
9 - 29,9,29,4,0.0
9 - 29,9,29,5,13.161484
9 - 29,9,29,6,29.716722
9 - 29,9,29,7,37.58998
9 - 29,9,29,8,58.578495
9 - 29,9,29,9,72.496124
9 - 29,9,29,10,103.82375
9 - 29,9,29,11,115.14834
9 - 29,9,29,12,112.10025
9 - 29,9,29,13,71.22762
9 - 29,9,29,14,44.105835
9 - 29,9,29,15,20.762949
9 - 29,9,29,16,0.0
9 - 29,9,29,17,0.0
9 - 29,9,29,18,0.0
9 - 29,9,29,19,0.0
9 - 29,9,29,20,0.0
9 - 29,9,29,21,0.0
9 - 29,9,29,22,0.0
9 - 29,9,29,23,0.0
9 - 30,9,30,0,0.0
9 - 30,9,30,1,0.0
9 - 30,9,30,2,0.0
9 - 30,9,30,3,0.0
9 - 30,9,30,4,0.0
9 - 30,9,30,5,8.173528
9 - 30,9,30,6,41.583344
9 - 30,9,30,7,87.49783
9 - 30,9,30,8,103.27466
9 - 30,9,30,9,106.81088
9 - 30,9,30,10,80.240685
9 - 30,9,30,11,56.332916
9 - 30,9,30,12,78.619576
9 - 30,9,30,13,59.713272
9 - 30,9,30,14,41.66044
9 - 30,9,30,15,11.454657
9 - 30,9,30,16,0.0
9 - 30,9,30,17,0.0
9 - 30,9,30,18,0.0
9 - 30,9,30,19,0.0
9 - 30,9,30,20,0.0
9 - 30,9,30,21,0.0
9 - 30,9,30,22,0.0
9 - 30,9,30,23,0.0
10 - 1,10,1,0,0.0
10 - 1,10,1,1,0.0
10 - 1,10,1,2,0.0
10 - 1,10,1,3,0.0
10 - 1,10,1,4,0.0
10 - 1,10,1,5,8.471425
10 - 1,10,1,6,22.223694
10 - 1,10,1,7,58.91954
10 - 1,10,1,8,74.38116
10 - 1,10,1,9,116.74492
10 - 1,10,1,10,147.46985
10 - 1,10,1,11,121.21483
10 - 1,10,1,12,114.37844
10 - 1,10,1,13,87.73802
10 - 1,10,1,14,52.74912
10 - 1,10,1,15,23.73588
10 - 1,10,1,16,0.0
10 - 1,10,1,17,0.0
10 - 1,10,1,18,0.0
10 - 1,10,1,19,0.0
10 - 1,10,1,20,0.0
10 - 1,10,1,21,0.0
10 - 1,10,1,22,0.0
10 - 1,10,1,23,0.0
10 - 2,10,2,0,0.0
10 - 2,10,2,1,0.0
10 - 2,10,2,2,0.0
10 - 2,10,2,3,0.0
10 - 2,10,2,4,0.0
10 - 2,10,2,5,20.574095
10 - 2,10,2,6,89.18586
10 - 2,10,2,7,129.003
10 - 2,10,2,8,155.1281
10 - 2,10,2,9,199.84874
10 - 2,10,2,10,220.75294
10 - 2,10,2,11,205.48924
10 - 2,10,2,12,197.96983
10 - 2,10,2,13,125.91721
10 - 2,10,2,14,78.83933
10 - 2,10,2,15,28.035048
10 - 2,10,2,16,0.0
10 - 2,10,2,17,0.0
10 - 2,10,2,18,0.0
10 - 2,10,2,19,0.0
10 - 2,10,2,20,0.0
10 - 2,10,2,21,0.0
10 - 2,10,2,22,0.0
10 - 2,10,2,23,0.0
10 - 3,10,3,0,0.0
10 - 3,10,3,1,0.0
10 - 3,10,3,2,0.0
10 - 3,10,3,3,0.0
10 - 3,10,3,4,0.0
10 - 3,10,3,5,33.815098
10 - 3,10,3,6,77.27434
10 - 3,10,3,7,111.98042
10 - 3,10,3,8,168.34781
10 - 3,10,3,9,197.35045
10 - 3,10,3,10,199.39786
